name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Coalville,GB,,GBCOA,COA,Coalville,5243N 00122W,52.7225,-1.3702,Europe/London,2017-06-12
Coaraci,BR,,BRCRC,CRC,Coaraci,1440S 03932W,-14.6408,-39.5511,America/Bahia,2012-08-03
Coari,BR,,BRCIZ,CIZ,Coari,,-4.0850,-63.1414,America/Manaus,2013-07-22
Coatbridge,GB,,GBCOT,COT,Coatbridge,5552N 00402W,55.8622,-4.0247,Europe/London,2017-06-12
Coatepec,MX,,MXCOQ,COQ,Coatepec,1842N 09831W,19.4523,-96.9615,America/Mexico_City,2018-11-03
Coatepec,MX,,MXT8P,T8P,Coatepec,1927N 09658W,19.4523,-96.9615,America/Mexico_City,2018-11-03
Coatepeque,GT,,GTCTF,CTF,Coatepeque,1442N 09152W,14.7041,-91.8643,America/Guatemala,2019-01-09
Coatzacoalcos,MX,,MXCOA,COA,Coatzacoalcos,1808N 09424W,18.1490,-94.4447,America/Mexico_City,2018-11-03
Cobham,GB,,GBCBH,CBH,Cobham,,51.3300,-0.4113,Europe/London,2010-08-03
Cobham,GB,,GBCOB,COB,Cobham,,51.3300,-0.4113,Europe/London,2010-08-03
Cobija,BO,,BOCIJ,CIJ,Cobija,1102S 06844W,-11.0267,-68.7692,America/La_Paz,2010-08-21
Cobourg,CA,,CACBG,CBG,Cobourg,4358N 07810W,43.9598,-78.1651,America/Toronto,2013-11-02
Coburg,AU,,AUCBG,CBG,Coburg,3745S 14458E,-37.7500,144.9667,Australia/Melbourne,2019-07-18
Coburg,DE,,DECOB,COB,Coburg,,50.2594,10.9638,Europe/Berlin,2016-06-15
Cochabamba,BO,,BOCBB,CBB,Cochabamba,1723S 06609W,-17.3895,-66.1568,America/La_Paz,2012-01-19
Cochin,IN,,INCOK,COK,Cochin,0958N 07614E,9.9399,76.2602,Asia/Kolkata,2014-10-13
Cochrane,CA,,CACCH,CCH,Cochrane,5111N 11427W,51.1834,-114.4687,America/Edmonton,2008-04-11
Cochrane,CA,,CAYCN,YCN,Cochrane,,51.1834,-114.4687,America/Edmonton,2008-04-11
Codlea,RO,,ROCLA,CLA,Codlea,4542N 02527E,45.7000,25.4500,Europe/Bucharest,2016-02-07
Coelho Neto,BR,,BRCHN,CHN,Coelho Neto,0415S 04300W,-4.2567,-43.0128,America/Fortaleza,2012-08-03
Coesfeld,DE,,DECOF,COF,Coesfeld,,51.9435,7.1681,Europe/Berlin,2015-09-04
Coffs Harbour,AU,,AUCFS,CFS,Coffs Harbour,,-30.2963,153.1135,Australia/Sydney,2019-07-18
Cofradía,HN,,HNCOF,COF,Cofradia,1452N 08602W,15.4000,-88.1500,America/Tegucigalpa,2016-03-10
Cognac,FR,,FRCNG,CNG,Cognac,4542N 00020W,45.6958,-0.3287,Europe/Paris,2019-10-09
Coimbatore,IN,,INCJB,CJB,Coimbatore,,11.0055,76.9661,Asia/Kolkata,2015-07-21
Coimbra,PT,,PTCBP,CBP,Coimbra,4012N 00825W,40.2056,-8.4195,Europe/Lisbon,2019-02-26
Cojutepeque,SV,,SVCJP,CJP,Cojutepeque,1343N 08856W,13.7167,-88.9333,America/El_Salvador,2012-01-14
Colatina,BR,,BRCTN,CTN,Colatina,1932S 04037W,-19.5394,-40.6306,America/Sao_Paulo,2012-08-03
Colchester,GB,,GBCOL,COL,Colchester,,51.8892,0.9042,Europe/London,2017-06-12
Colchester,US,,USCE7,CE7,Colchester,4134N 07219W,44.5439,-73.1479,America/New_York,2017-05-23
Colchester,US,,USDGI,DGI,Colchester,4025N 09047W,44.5439,-73.1479,America/New_York,2017-05-23
Coleraine,GB,,GBCLR,CLR,Coleraine,,55.1333,-6.6667,Europe/London,2016-12-04
Colfontaine,BE,,BECFA,CFA,Colfontaine,5023N 00352E,50.4141,3.8557,Europe/Brussels,2009-01-20
Colima,MX,,MXCOL,COL,Colima,1914N 10343W,19.2500,-103.7271,America/Mexico_City,2018-11-03
Colle di Val d'Elsa,IT,,ITCDL,CDL,Colle di Val d'Elsa,4325N 01107E,43.4211,11.1274,Europe/Rome,2016-01-21
Colleferro,IT,,ITCFO,CFO,Colleferro,,41.7272,13.0048,Europe/Rome,2015-08-01
College Park,US,,USCPG,CPG,College Park,,38.9807,-76.9369,America/New_York,2018-10-08
Collegno,IT,,ITCEJ,CEJ,Collegno,4504N 00734E,45.0787,7.5674,Europe/Rome,2015-08-14
Collingwood,CA,,CACOL,COL,Collingwood,,44.4834,-80.2164,America/Toronto,2008-04-11
Collinsville,US,,US2CV,2CV,Collinsville,3333N 09654W,38.6703,-89.9845,America/Chicago,2017-05-23
Collinsville,US,,US775,775,Collinsville,4148N 07255W,38.6703,-89.9845,America/Chicago,2017-05-23
Collinsville,US,,USHVC,HVC,Collinsville,3622N 09550W,38.6703,-89.9845,America/Chicago,2017-05-23
Collinsville,US,,USOII,OII,Collinsville,3415N 08551W,38.6703,-89.9845,America/Chicago,2017-05-23
Collinsville,US,,USOSI,OSI,Collinsville,3643N 07955W,38.6703,-89.9845,America/Chicago,2017-05-23
Collinwood,US,,USCIW,CIW,Collinwood,3510N 08744W,41.5584,-81.5693,America/New_York,2017-12-14
Collipulli,CL,,CLCPI,CPI,Collipulli,3757S 07226W,-37.9545,-72.4344,America/Santiago,2013-01-11
Colmar,FR,,FRCMR,CMR,Colmar,4805N 00721E,48.0808,7.3558,Europe/Paris,2019-09-05
Colmenar Viejo,ES,,ESEJO,EJO,Colmenar Viejo,4039N 00345W,40.6591,-3.7676,Europe/Madrid,2012-03-04
Colne,GB,,GBCLN,CLN,Colne,,53.8571,-2.1685,Europe/London,2018-07-03
Colne,GB,,GBCLZ,CLZ,Colne,5522N 00010E,53.8571,-2.1685,Europe/London,2018-07-03
Cologno Monzese,IT,,ITCLZ,CLZ,Cologno Monzese,4532N 00916E,45.5300,9.2780,Europe/Rome,2014-01-16
Colomadu,ID,,IDCLM,CLM,Colomadu,0732N 11045E,-7.5333,110.7500,Asia/Jakarta,2013-10-30
Colombes,FR,,FRCLB,CLB,Colombes,4855N 00215E,48.9188,2.2540,Europe/Paris,2016-02-18
Colombo,BR,,BRCOL,COL,Colombo,2517S 04913W,-25.2917,-49.2242,America/Sao_Paulo,2012-03-10
Colombo,LK,,LKCMB,CMB,Colombo,0655N 07951E,6.9355,79.8487,Asia/Colombo,2019-09-05
Colomiers,FR,,FRCOO,COO,Colomiers,4337N 00120E,43.6106,1.3347,Europe/Paris,2016-02-18
Colonia del Sacramento,UY,,UYCDS,CDS,Colonia del Sacramento,,-34.4626,-57.8398,America/Montevideo,2015-12-09
Colorado,BR,,BRCRO,CRO,Colorado,2250S 05158W,-22.8375,-51.9731,America/Sao_Paulo,2012-08-03
Colton,US,,USZXX,ZXX,Colton,4510N 12226W,34.0739,-117.3136,America/Los_Angeles,2017-03-09
Columbia,US,,USC72,C72,Columbia,3206N 09204W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USC73,C73,Columbia,4047N 08131W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCB5,CB5,Columbia,3745N 07810W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCFM,CFM,Columbia,,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCKP,CKP,Columbia,,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCL6,CL6,Columbia,3827N 09012W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCOA,COA,Columbia,,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCOV,COV,Columbia,4430N 09043W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCOZ,COZ,Columbia,,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCUB,CUB,Columbia,3554N 07615W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USCX2,CX2,Columbia,4142N 07218W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USQOU,QOU,Columbia,3706N 08518W,39.2404,-76.8394,America/New_York,2011-05-14
Columbia,US,,USYNJ,YNJ,Columbia,4056N 07506W,39.2404,-76.8394,America/New_York,2011-05-14
Columbus,US,,USCB8,CB8,Columbus,4539N 10916W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USCB9,CB9,Columbus,3959N 09109W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USCBW,CBW,Columbus,,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USCUS,CUS,Columbus,3149N 10738W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USCZX,CZX,Columbus,3515N 08211W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USOB6,OB6,Columbus,4515N 09303W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USOD6,OD6,Columbus,4854N 10246W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USOLP,OLP,Columbus,3852N 09354W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USUCU,UCU,Columbus,3710N 09450W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USUQM,UQM,Columbus,3645N 08906W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USVCB,VCB,Columbus,2942N 09632W,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USVDA,VDA,Columbus,,32.4610,-84.9877,America/New_York,2017-03-09
Columbus,US,,USYBC,YBC,Columbus,4004N 07443W,32.4610,-84.9877,America/New_York,2017-03-09
Colón,PA,,PAONX,ONX,Colon,0921N 07952W,9.3545,-79.9001,America/Panama,2020-06-11
Comayagua,HN,,HNCMY,CMY,Comayagua,1427N 08738W,14.4514,-87.6375,America/Tegucigalpa,2013-10-05
Combs-la-Ville,FR,,FRCLV,CLV,Combs-la-Ville,4840N 00233E,48.6650,2.5696,Europe/Paris,2016-02-18
Comiso,IT,,ITCIY,CIY,Comiso,,36.9489,14.6073,Europe/Rome,2015-07-12
Como,IT,,ITOMO,OMO,Como,,45.8082,9.0832,Europe/Rome,2018-03-16
Comodoro Rivadavia,AR,,ARCRD,CRD,Comodoro Rivadavia,,-45.8641,-67.4966,America/Argentina/Rio_Gallegos,2019-09-09
Comonfort,MX,,MXCON,CON,Comonfort,2043N 10046W,20.7228,-100.7595,America/Mexico_City,2018-11-03
Compiègne,FR,,FRCMP,CMP,Compiegne,4925N 00249E,49.4179,2.8261,Europe/Paris,2016-02-18
Compton,US,,USKVO,KVO,Compton,4141N 08904W,33.8959,-118.2201,America/Los_Angeles,2017-09-09
Comrat,MD,,MDCOM,COM,Comrat,4618N 02839E,46.2946,28.6565,Europe/Chisinau,2019-09-05
Conakry,GN,,GNCKY,CKY,Conakry,,9.5380,-13.6773,Africa/Conakry,2018-05-26
Concarneau,FR,,FRCOC,COC,Concarneau,4753N 00355W,47.8754,-3.9190,Europe/Paris,2020-06-10
Conceição do Araguaia,BR,,BRCDJ,CDJ,Conceicao do Araguaia,0814S 04917W,-8.2644,-49.2698,America/Belem,2015-06-13
Concepción,CL,,CLCCP,CCP,Concepcion,3649S 07303W,-36.8270,-73.0498,America/Santiago,2019-09-05
Concepción,PY,,PYCNP,CNP,Concepcion,2324S 05726W,-23.3999,-57.4324,America/Asuncion,2018-04-09
Concepción del Uruguay,AR,,ARCOU,COU,Concepcion del Uruguay,3229S 05814W,-32.4846,-58.2322,America/Argentina/Cordoba,2018-12-05
Conception Bay South,CA,,CAZBL,ZBL,Conception Bay South,4736N 05251W,47.4999,-52.9981,America/St_Johns,2008-04-11
Conchal,BR,,BRCHL,CHL,Conchal,2219S 04710W,-22.3303,-47.1725,America/Sao_Paulo,2012-08-03
Concord,US,,US7CD,7CD,Concord,4425N 07150W,38.5245,-90.3573,America/Chicago,2017-05-23
Concord,US,,USFGF,FGF,Concord,,38.5245,-90.3573,America/Chicago,2017-05-23
Concord,US,,USJJD,JJD,Concord,4210N 08438W,38.5245,-90.3573,America/Chicago,2017-05-23
Concord,US,,USJQQ,JQQ,Concord,3208N 08422W,38.5245,-90.3573,America/Chicago,2017-05-23
Concord,US,,USODZ,ODZ,Concord,,38.5245,-90.3573,America/Chicago,2017-05-23
Concordia,AR,,ARCOC,COC,Concordia,,-31.3930,-58.0209,America/Argentina/Cordoba,2016-01-30
Concórdia,BR,,BRCCD,CCD,Concordia,2714S 05201W,-27.2342,-52.0278,America/Sao_Paulo,2017-08-15
Conde,BR,,BRCDE,CDE,Conde,0715S 03454W,-7.2597,-34.9075,America/Fortaleza,2012-08-03
Conegliano,IT,,ITCOG,COG,Conegliano,,45.8880,12.3020,Europe/Rome,2015-08-08
Conflans-Sainte-Honorine,FR,,FRCSH,CSH,Conflans-Sainte-Honorine,4859N 00206E,49.0016,2.0969,Europe/Paris,2016-02-18
Congleton,GB,,GBCON,CON,Congleton,,53.1631,-2.2125,Europe/London,2017-06-12
Congonhas,BR,,BRCOG,COG,Congonhas,2030S 04352W,-20.5053,-43.8588,America/Sao_Paulo,2014-10-22
Conil de la Frontera,ES,,ESZEA,ZEA,Conil de la Frontera,3616N 00605W,36.2772,-6.0885,Europe/Madrid,2017-10-18
Conisbrough,GB,,GBCIO,CIO,Conisbrough,5328N 00113W,53.4819,-1.2321,Europe/London,2017-06-12
Consett,GB,,GBCNT,CNT,Consett,,54.8540,-1.8316,Europe/London,2017-06-12
Constantine,DZ,,DZCZL,CZL,Constantine,,36.3650,6.6147,Africa/Algiers,2018-08-09
Constanza,DO,,DOLVC,LVC,Constanza,1855N 07045W,18.9092,-70.7450,America/Santo_Domingo,2017-08-25
Constitución,CL,,CLCST,CST,Constitucion,3520S 07225W,-35.3332,-72.4116,America/Santiago,2013-01-11
Contagem,BR,,BRCGE,CGE,Contagem,1954S 04406W,-19.9317,-44.0536,America/Sao_Paulo,2012-08-03
Contai,IN,,INCON,CON,Contai,2146N 08745E,21.7798,87.7489,Asia/Kolkata,2014-10-14
Contla,MX,,MXCLA,CLA,Contla,1920N 09810W,19.3293,-98.1664,America/Mexico_City,2018-11-03
Conversano,IT,,ITONV,ONV,Conversano,4058N 01707E,40.9684,17.1133,Europe/Rome,2014-04-13
Converse,US,,USONV,ONV,Converse,3146N 09341W,29.5180,-98.3161,America/Chicago,2017-03-09
Conway,US,,USC2Y,C2Y,Conway,3626N 07713W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USC8K,C8K,Conway,3728N 08420W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USC9W,C9W,Conway,3822N 09747W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USCWY,CWY,Conway,4358N 07107W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USOWY,OWY,Conway,4525N 08452W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USQ7I,Q7I,Conway,4039N 08014W,35.0887,-92.4421,America/Chicago,2017-05-23
Conway,US,,USZB8,ZB8,Conway,4230N 07242W,35.0887,-92.4421,America/Chicago,2017-05-23
Coogee,AU,,AUCXE,CXE,Coogee,3355S 15116E,-33.9205,151.2552,Australia/Sydney,2019-07-18
Coon Rapids,US,,USCRN,CRN,Coon Rapids,,45.1200,-93.2877,America/Chicago,2017-05-23
Coorparoo,AU,,AUCPR,CPR,Coorparoo,2730S 15303E,-27.4932,153.0583,Australia/Brisbane,2019-07-18
Copertino,IT,,ITLCE,LCE,Copertino,4016N 01803E,40.2682,18.0543,Europe/Rome,2014-04-13
Copiapó,CL,,CLCPO,CPO,Copiapo,2721S 07020W,-27.3668,-70.3314,America/Santiago,2013-01-11
Coquimbo,CL,,CLCQQ,CQQ,Coquimbo,2958S 07120W,-29.9533,-71.3395,America/Santiago,2018-02-06
Coquitlam,CA,,CACOQ,COQ,Coquitlam,,49.2846,-122.7822,America/Vancouver,2019-04-16
Corabia,RO,,ROCOB,COB,Corabia,4346N 02430E,43.7751,24.5015,Europe/Bucharest,2019-02-28
Corato,IT,,ITQCO,QCO,Corato,4109N 01625E,41.1517,16.4114,Europe/Rome,2015-08-14
Corbeil-Essonnes,FR,,FRCOE,COE,Corbeil-Essonnes,4836N 00229E,48.6060,2.4876,Europe/Paris,2016-02-18
Corby,GB,,GBCBY,CBY,Corby,,52.4964,-0.6894,Europe/London,2019-01-10
Corcoran,US,,USCO8,CO8,Corcoran,4505N 09332W,36.0980,-119.5604,America/Los_Angeles,2017-03-09
Cordeiro,BR,,BRCRE,CRE,Cordeiro,2202S 04221W,-22.0286,-42.3608,America/Sao_Paulo,2012-08-03
Cordeirópolis,BR,,BRCRS,CRS,Cordeiropolis,2229S 04727W,-22.4819,-47.4567,America/Sao_Paulo,2012-08-03
Cordenons,IT,,ITCDN,CDN,Cordenons,4559N 01242E,45.9836,12.7004,Europe/Rome,2014-04-13
Coria del Río,ES,,ESCZR,CZR,Coria del Rio,3717N 00603W,37.2877,-6.0541,Europe/Madrid,2012-03-04
Corinth,US,,US7OR,7OR,Corinth,4401N 07216W,33.1540,-97.0647,America/Chicago,2017-03-09
Corinth,US,,US8CH,8CH,Corinth,4459N 06859W,33.1540,-97.0647,America/Chicago,2017-03-09
Corinth,US,,USCRX,CRX,Corinth,3456N 08831W,33.1540,-97.0647,America/Chicago,2017-03-09
Corinth,US,,USOIH,OIH,Corinth,4314N 07349W,33.1540,-97.0647,America/Chicago,2017-03-09
Corinth,US,,USXEM,XEM,Corinth,,33.1540,-97.0647,America/Chicago,2017-03-09
Corinto,BR,,BRCRT,CRT,Corinto,1821S 04427W,-18.3808,-44.4564,America/Sao_Paulo,2012-08-03
Corinto,NI,,NICIO,CIO,Corinto,,12.4825,-87.1730,America/Managua,2018-08-08
Cork,IE,,IEORK,ORK,Cork,,51.8980,-8.4706,Europe/Dublin,2019-09-05
Cormano,IT,,ITCMN,CMN,Cormano,,45.5492,9.1596,Europe/Rome,2015-08-01
Cormeilles-en-Parisis,FR,,FRCPO,CPO,Cormeilles-en-Parisis,4859N 00212E,48.9711,2.2049,Europe/Paris,2016-02-18
Cornaredo,IT,,ITORR,ORR,Cornaredo,4530N 00901E,45.5013,9.0268,Europe/Rome,2015-08-01
Cornelius,US,,USCZG,CZG,Cornelius,4531N 12303W,35.4868,-80.8601,America/New_York,2017-03-09
Corner Brook,CA,,CACBK,CBK,Corner Brook,4857N 05756W,48.9500,-57.9520,America/St_Johns,2013-08-10
Cornwall,CA,,CACNW,CNW,Cornwall,4813N 06313W,45.0181,-74.7281,America/Toronto,2009-07-31
Cornwall,CA,,CACWL,CWL,Cornwall,,45.0181,-74.7281,America/Toronto,2009-07-31
Cornélio Procópio,BR,,BRCKO,CKO,Cornelio Procopio,2308S 05039W,-23.1811,-50.6467,America/Sao_Paulo,2017-07-02
Coro,VE,,VECZE,CZE,Coro,,11.4045,-69.6734,America/Caracas,2014-05-11
Coromandel,BR,,BRCML,CML,Coromandel,1825S 04711W,-18.4733,-47.2003,America/Sao_Paulo,2012-08-03
Coronda,AR,,ARCOA,COA,Coronda,3158S 06055W,-31.9726,-60.9198,America/Argentina/Cordoba,2016-01-30
Coronel,CL,,CLCNL,CNL,Coronel,3701S 07309W,-37.0339,-73.1402,America/Santiago,2018-04-09
Coronel Fabriciano,BR,,BRCFB,CFB,Coronel Fabriciano,1932S 04238W,-19.5186,-42.6289,America/Sao_Paulo,2012-08-03
Coronel Oviedo,PY,,PYCOO,COO,Coronel Oviedo,2525S 05627W,-25.4444,-56.4403,America/Asuncion,2018-04-09
Coronel Vivida,BR,,BRVIV,VIV,Coronel Vivida,2558S 05234W,-25.9797,-52.5678,America/Sao_Paulo,2012-08-03
Corozal,CO,,COCZU,CZU,Corozal,,9.3185,-75.2933,America/Bogota,2018-09-05
Correggio,IT,,ITCGG,CGG,Correggio,4446N 01047E,44.7674,10.7835,Europe/Rome,2014-04-13
Corrientes,AR,,ARCNQ,CNQ,Corrientes,,-27.4678,-58.8344,America/Argentina/Cordoba,2019-09-05
Corroios,PT,,PTCRS,CRS,Corroios,3838N 00909W,38.6400,-9.1508,Europe/Lisbon,2018-01-31
Corsico,IT,,ITCRS,CRS,Corsico,4525N 00907E,45.4310,9.1109,Europe/Rome,2014-01-16
Cortazar,MX,,MXCTZ,CTZ,Cortazar,2029N 10056W,20.4836,-100.9624,America/Mexico_City,2018-11-03
Cortland,US,,USCJ8,CJ8,Cortland,3858N 08557W,42.6012,-76.1805,America/New_York,2017-05-23
Cortland,US,,USTND,TND,Cortland,4155N 08841W,42.6012,-76.1805,America/New_York,2017-05-23
Cortland,US,,USZB9,ZB9,Cortland,4119N 08043W,42.6012,-76.1805,America/New_York,2017-05-23
Coruripe,BR,,BRCUP,CUP,Coruripe,1007S 03610W,-10.1256,-36.1756,America/Maceio,2012-08-03
Corvallis,US,,USYCV,YCV,Corvallis,4618N 11406W,44.5646,-123.2620,America/Los_Angeles,2017-03-09
Corvera de Asturias,ES,,ESCVS,CVS,Corvera de Asturias,4330N 00554W,43.5355,-5.8889,Europe/Madrid,2015-09-07
Cosenza,IT,,ITQCS,QCS,Cosenza,,39.2989,16.2531,Europe/Rome,2020-01-22
Coslada,ES,,ESCXQ,CXQ,Coslada,,40.4238,-3.5613,Europe/Madrid,2018-06-08
Cosoleacaque,MX,,MXCOS,COS,Cosoleacaque,1800N 09437W,17.9991,-94.6359,America/Mexico_City,2018-11-03
Coswig,DE,,DECSW,CSW,Coswig,5153N 01227E,51.1320,13.5831,Europe/Berlin,2015-09-05
Coswig,DE,,DECWG,CWG,Coswig,5108N 01334E,51.1320,13.5831,Europe/Berlin,2015-09-05
Cotia,BR,,BRCOA,COA,Cotia,2336S 04656W,-23.6039,-46.9192,America/Sao_Paulo,2012-03-10
Cotonou,BJ,,BJCOO,COO,Cotonou,,6.3654,2.4183,Africa/Porto-Novo,2019-09-05
Cottage Grove,US,,USCG3,CG3,Cottage Grove,4304N 08912W,44.8277,-92.9438,America/Chicago,2017-05-23
Cottage Grove,US,,USCG9,CG9,Cottage Grove,3622N 08828W,44.8277,-92.9438,America/Chicago,2017-05-23
Cottage Grove,US,,USQGV,QGV,Cottage Grove,3744N 08824W,44.8277,-92.9438,America/Chicago,2017-05-23
Cottage Grove,US,,USTGG,TGG,Cottage Grove,4347N 12303W,44.8277,-92.9438,America/Chicago,2017-05-23
Cottbus,DE,,DECOT,COT,Cottbus,5146N 01420E,51.7577,14.3289,Europe/Berlin,2019-02-28
Cotuí,DO,,DOCTI,CTI,Cotui,1903N 07009W,19.0527,-70.1494,America/Santo_Domingo,2016-06-05
Coudekerque-Branche,FR,,FRCOK,COK,Coudekerque-Branche,5102N 00224E,51.0229,2.3936,Europe/Paris,2016-02-18
Coulommiers,FR,,FRCLI,CLI,Coulommiers,4849N 00305E,48.8145,3.0850,Europe/Paris,2016-02-18
Coulsdon,GB,,GBCSD,CSD,Coulsdon,5118N 00007W,51.3200,-0.1409,Europe/London,2012-06-01
Courbevoie,FR,,FRCRB,CRB,Courbevoie,4854N 00215E,48.8967,2.2567,Europe/Paris,2016-02-18
Courcelles,BE,,BECCS,CCS,Courcelles,5028N 00422E,50.4638,4.3747,Europe/Brussels,2011-07-21
Cournon-d'Auvergne,FR,,FRCOA,COA,Cournon-d'Auvergne,4545N 00313E,45.7412,3.1964,Europe/Paris,2019-12-03
Courtenay,CA,,CACOU,COU,Courtenay,,49.6866,-124.9936,America/Vancouver,2019-02-26
Couëron,FR,,FRCUN,CUN,Coueron,4713N 00144W,47.2151,-1.7217,Europe/Paris,2016-02-18
Coventry,GB,,GBCVT,CVT,Coventry,5225N 00133W,52.4066,-1.5122,Europe/London,2019-09-05
Coventry,US,,US7CY,7CY,Coventry,4451N 07215W,41.7001,-71.6828,America/New_York,2017-05-23
Coventry,US,,USZCJ,ZCJ,Coventry,4146N 07218W,41.7001,-71.6828,America/New_York,2017-05-23
Covilhã,PT,,PTCOV,COV,Covilha,4017N 00730W,40.2811,-7.5050,Europe/Lisbon,2018-01-25
Covington,US,,USAAH,AAH,Covington,,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USCVF,CVF,Covington,,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USCVJ,CVJ,Covington,,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USCWT,CWT,Covington,3028N 09006W,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USOVI,OVI,Covington,4007N 08421W,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USOVT,OVT,Covington,4008N 08723W,39.0837,-84.5085,America/New_York,2017-03-09
Covington,US,,USVNG,VNG,Covington,4144N 07704W,39.0837,-84.5085,America/New_York,2017-03-09
Cowes,GB,,GBCOW,COW,Cowes,,50.7631,-1.2977,Europe/London,2018-08-11
Cowley,GB,,GBCEY,CEY,Cowley,,51.7321,-1.2063,Europe/London,2014-09-30
Cowley,GB,,GBCY2,CY2,Cowley,5131N 00028W,51.7321,-1.2063,Europe/London,2014-09-30
Coxim,BR,,BRCOX,COX,Coxim,1830S 05444W,-18.5067,-54.7600,America/Campo_Grande,2012-08-03
Coyhaique,CL,,CLCXQ,CXQ,Coyhaique,4534S 07203W,-45.5752,-72.0662,America/Santiago,2017-04-08
Coyoacán,MX,,MXCYA,CYA,Coyoacan,1919N 09909W,19.3467,-99.1617,America/Mexico_City,2018-11-03
Cozumel,MX,,MXCZM,CZM,Cozumel,2031N 08656W,20.5004,-86.9427,America/Cancun,2018-11-03
Coín,ES,,ESCYQ,CYQ,Coin,3640N 00445W,36.6595,-4.7564,Europe/Madrid,2012-03-04
Cradock,ZA,,ZACDO,CDO,Cradock,,-32.1642,25.6192,Africa/Johannesburg,2012-07-12
Craigavon,GB,,GBCRG,CRG,Craigavon,,54.4471,-6.3870,Europe/London,2016-12-04
Craigieburn,AU,,AUCVA,CVA,Craigieburn,3736S 14456E,-37.6000,144.9500,Australia/Melbourne,2019-07-18
Crailsheim,DE,,DECRH,CRH,Crailsheim,,49.1344,10.0719,Europe/Berlin,2013-02-16
Craiova,RO,,ROCRA,CRA,Craiova,,44.3167,23.8000,Europe/Bucharest,2019-09-05
Craiova,RO,,ROCRV,CRV,Craiova,4419N 02348E,44.3167,23.8000,Europe/Bucharest,2019-09-05
Cramlington,GB,,GBCMT,CMT,Cramlington,,55.0865,-1.5860,Europe/London,2017-06-12
Cran-Gevrier,FR,,FRCGV,CGV,Cran-Gevrier,4554N 00606E,45.9000,6.1000,Europe/Paris,2017-05-29
Cranbrook,CA,,CAYXC,YXC,Cranbrook,,49.4999,-115.7688,America/Edmonton,2019-02-26
Cranebrook,AU,,AUCBK,CBK,Cranebrook,3343S 15042E,-33.7061,150.7094,Australia/Sydney,2019-07-18
Cranendonck,NL,,NLCRK,CRK,Cranendonck,5118N 00535E,51.3042,5.5889,Europe/Amsterdam,2007-06-03
Crato,BR,,BRCAT,CAT,Crato,0714S 03924W,-7.2342,-39.4094,America/Fortaleza,2017-08-02
Cravinhos,BR,,BRCVH,CVH,Cravinhos,2118S 04745W,-21.3403,-47.7294,America/Sao_Paulo,2012-08-03
Crawfordsville,US,,USCF6,CF6,Crawfordsville,3513N 09019W,40.0412,-86.8744,America/Indiana/Indianapolis,2017-05-23
Crawley,GB,,GBCWY,CWY,Crawley,,51.1130,-0.1831,Europe/London,2017-06-12
Crawley,GB,,GBRWY,RWY,Crawley,5148N 00130W,51.1130,-0.1831,Europe/London,2017-06-12
Creil,FR,,FRCRL,CRL,Creil,4915N 00229E,49.2567,2.4848,Europe/Paris,2016-02-18
Crema,IT,,ITCMR,CMR,Crema,,45.3626,9.6818,Europe/Rome,2014-04-13
Cremona,IT,,ITCRE,CRE,Cremona,,45.1332,10.0213,Europe/Rome,2018-03-16
