name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Franklin,US,LA,USRNK,RNK,RNK Ranch Airport,2947N 09130W,29.9203,-100.9126,America/Chicago,2013-03-08
Carson,US,MS,USRNM,RNM,Ramona Airport,3132N 08947W,33.0392,-116.9134,America/Los_Angeles,2011-08-02
Reno,US,NV,USRNO,RNO,Reno/Tahoe International Airport,,39.5060,-119.7731,America/Los_Angeles,2019-04-04
Randolph,US,WI,USRNP,RNP,Owosso Community Airport,,42.9928,-84.1389,America/Detroit,2017-05-23
Renton,US,WA,USRNT,RNT,Renton,,47.4829,-122.2171,America/Los_Angeles,2017-03-09
Rensselaer,US,IN,USRNZ,RNZ,Jasper County Airport,,40.9413,-87.1823,America/Chicago,2017-05-23
Roanoke,US,VA,USROA,ROA,Roanoke,,37.2710,-79.9414,America/New_York,2017-03-09
Rochester,US,NY,USROC,ROC,Rochester,,43.1548,-77.6156,America/New_York,2017-05-23
Rockford,US,TN,USROF,ROF,Montague Airport-Yreka Rohrer Field,3549N 08356W,41.7304,-122.5435,America/Los_Angeles,2020-07-13
Rogers,US,AR,USROG,ROG,Rogers,,36.3320,-94.1185,America/Chicago,2017-05-23
Roosevelt,US,UT,USROL,ROL,Roosevelt,,40.2994,-109.9888,America/Denver,2017-03-09
Ronceverte,US,WV,USROT,ROT,Varsity Hall,3745N 08027W,38.0331,-78.5028,America/New_York,2007-02-16
Roswell,US,NM,USROW,ROW,Fleamarket Colonia,,26.2915,-98.0183,America/Chicago,2006-01-15
Roseau,US,MN,USROX,ROX,Roseau,4850N 09546W,48.8461,-95.7628,America/Chicago,2017-05-23
Richton Park,US,IL,USRPJ,RPJ,Rochelle Municipal Airport,4129N 08742W,41.8931,-89.0783,America/Chicago,2020-07-16
Roundup,US,MT,USRPX,RPX,Roundup,,46.4452,-108.5418,America/Denver,2017-03-09
Rodeo,US,NM,USRQE,RQE,Window Rock Airport,3150N 10901W,35.6536,-109.0661,America/Denver,2017-09-17
Merrill,US,WI,USRRL,RRL,Merrill,,45.1805,-89.6835,America/Chicago,2017-09-18
Warroad,US,MN,USRRT,RRT,Warroad,,48.9053,-95.3144,America/Chicago,2017-05-23
Russian Mission,US,AK,USRSH,RSH,Russian Mission,,61.7850,-161.3203,America/Anchorage,2017-03-09
Rosario,US,WA,USRSJ,RSJ,Rosario,,48.6487,-122.8760,America/Los_Angeles,2006-01-15
Russell,US,KS,USRSL,RSL,Russell,,38.8953,-98.8610,America/Chicago,2017-05-23
Ruston,US,LA,USRSN,RSN,Ruston,,32.5232,-92.6379,America/Chicago,2017-03-09
Rochester,US,MN,USRST,RST,Rochester,,44.0216,-92.4699,America/Chicago,2017-05-23
Reisterstown,US,MD,USRSW,RSW,Southwest Florida International Airport,3927N 07649W,26.5373,-81.7600,America/New_York,2011-12-11
Rouses Point,US,NY,USRSX,RSX,Rouses Point,4459N 07321W,44.9939,-73.3649,America/New_York,2017-05-23
Rotunda,US,FL,USRTD,RTD,Placida,,26.8323,-82.2648,America/New_York,2017-08-03
Marguerite Bay,US,AK,USRTE,RTE,Marguerite Bay,,55.7013,-131.6348,America/Sitka,2017-09-19
Spirit Lake,US,IA,USRTL,RTL,Spirit Lake Municipal Airport,,43.3834,-95.1392,America/Chicago,2017-05-23
Rittman,US,OH,USRTN,RTN,Raton,,36.9034,-104.4391,America/Denver,2017-03-09
Russellville,US,TN,USRUE,RUE,Russellville Municipal Airport,,35.2590,-93.0935,America/Chicago,2017-05-23
Ruidoso,US,NM,USRUI,RUI,Ruidoso,,33.3317,-105.6730,America/Denver,2017-03-09
Rutland,US,VT,USRUT,RUT,Rutland,4337N 07258W,43.6106,-72.9726,America/New_York,2017-05-23
Riverdale,US,MD,USRVL,RVL,Mifflin County Airport,,40.6769,-77.6275,America/New_York,2017-05-23
Ravenna,US,OH,USRVN,RVN,Hawkins County Airport,4109N 08114W,36.4563,-82.8851,America/New_York,2013-05-30
Green River,US,UT,USRVR,RVR,Green River,,38.9952,-110.1618,America/Denver,2017-03-09
Tulsa,US,OR,USRVS,RVS,Richard Lloyd Jones Jr Airport,4423N 12310W,36.0344,-95.9822,America/Chicago,2011-12-11
Rowan Bay,US,AK,USRWB,RWB,Rowan Bay,,56.6678,-134.2607,America/Sitka,2016-07-28
Redwood Falls,US,MN,USRWF,RWF,Redwood Falls Municipal Airport,,44.5446,-95.0796,America/Chicago,2017-07-21
Rocky Mount,US,NC,USRWI,RWI,Rocky Mount-Wilson Regional Airport,3556N 07747W,35.8544,-77.8965,America/New_York,2017-05-23
Little River,US,CA,USRWJ,RWJ,RWJ Airpark,3916N 12347W,29.7617,-94.8465,America/Chicago,2011-12-11
Rawlins,US,WY,USRWL,RWL,Rawlins,,41.7911,-107.2387,America/Denver,2017-03-09
Rowe,US,VA,USRWV,RWV,Caldwell Municipal Airport,3708N 08202W,30.5155,-96.7041,America/Chicago,2012-06-10
Riverdale,US,MI,USRXE,RXE,Rexburg,4323N 08450W,43.8260,-111.7897,America/Boise,2017-03-09
Rouseville,US,PA,USRYV,RYV,Watertown Municipal Airport,,43.1697,-88.7232,America/Chicago,2017-05-23
Rose Hill,US,NC,USRZH,RZH,Quartz Hill Airport (historical),,34.6505,-118.2056,America/Los_Angeles,2013-03-23
Roanoke Rapids,US,NC,USRZZ,RZZ,Halifax County Airport,3627N 07739W,36.4430,-77.7090,America/New_York,2017-05-23
Saratoga,US,WY,USSAA,SAA,Saratoga,,41.4550,-106.8064,America/Denver,2017-03-09
Sacramento,US,CA,USSAC,SAC,Sacramento,3834N 12129W,38.5816,-121.4944,America/Los_Angeles,2019-09-05
Safford,US,AZ,USSAD,SAD,Safford,,32.8340,-109.7076,America/Phoenix,2017-08-28
Santa Fe,US,NM,USSAF,SAF,Santa Fe,,35.6870,-105.9378,America/Denver,2019-09-05
Sagwon,US,AK,USSAG,SAG,Sagwon,,69.3731,-148.7006,America/Anchorage,2017-06-26
Saginaw,US,AL,USSAI,SAI,Johns Hopkins University Paul H Nitze School of Advanced International Studies,,38.9081,-77.0403,America/New_York,2020-04-01
San Diego,US,CA,USSAN,SAN,SAND Everywhere School,3242N 11709W,41.7776,-72.6759,America/New_York,2017-05-23
Saltville,US,VA,USSAP,SAP,SAP Center,3652N 08145W,37.3325,-121.9019,America/Los_Angeles,2016-12-21
Sparta,US,IL,USSAR,SAR,Sparta Community Airport-Hunter Field,,38.1462,-89.7009,America/Chicago,2013-04-05
Salton City,US,CA,USSAS,SAS,Salton City,,33.2987,-115.9561,America/Los_Angeles,2011-05-14
San Antonio,US,TX,USSAT,SAT,San Antonio,,29.4241,-98.4936,America/Chicago,2019-09-19
Savannah,US,GA,USSAV,SAV,Savannah,,32.0835,-81.0998,America/New_York,2019-09-19
Spotswood,US,NJ,USSAW,SAW,Sawyer International Airport,,46.3536,-87.3953,America/Detroit,2017-05-23
Santa Barbara,US,CA,USSBA,SBA,Santa Barbara,,34.4208,-119.6982,America/Los_Angeles,2017-03-09
South Boston,US,MA,USSBC,SBC,SBC Center,,29.4272,-98.4397,America/Chicago,2006-01-15
Saint Bernard Parish,US,LA,USSBD,SBD,Gillintown Mines Station,,41.0242,-77.9869,America/New_York,2017-05-23
Sheboygan,US,WI,USSBM,SBM,Sheboygan,4345N 08742W,43.7508,-87.7145,America/Chicago,2017-05-23
South Bend,US,IN,USSBN,SBN,South Bend,,41.6834,-86.2500,America/Indiana/Indianapolis,2019-09-05
Salina,US,UT,USSBO,SBO,Salina,,38.9577,-111.8599,America/Denver,2017-07-13
Sanibel,US,FL,USSBP,SBP,San Luis Obispo,2626N 08202W,35.2828,-120.6596,America/Los_Angeles,2017-03-09
Steamboat Springs,US,CO,USSBS,SBS,Steamboat Springs,,40.4850,-106.8317,America/Denver,2018-01-05
San Bernardino,US,CA,USSBT,SBT,San Bernardino,,34.1083,-117.2898,America/Los_Angeles,2017-03-09
Shelby,US,MT,USSBX,SBX,Shelby Airport,,48.5408,-111.8664,America/Denver,2017-03-05
Salisbury,US,MD,USSBY,SBY,Ocean City,3821N 07535W,38.3365,-75.0849,America/New_York,2017-12-28
Scappoose,US,OR,USSCA,SCA,School for the Creative and Performing Arts at Lafayette,4545N 12252W,38.0276,-84.5258,America/New_York,2007-02-14
Scribner,US,NE,USSCB,SCB,Scribner,,41.6667,-96.6659,America/Chicago,2019-08-16
Prudhoe Bay,US,AK,USSCC,SCC,Deadhorse,7017N 14840W,70.2056,-148.5117,America/Anchorage,2014-10-08
State College,US,PA,USSCE,SCE,State College,,40.7934,-77.8600,America/New_York,2017-05-23
Sanford,US,NC,USSCF,SCF,Scottsdale,,33.5092,-111.8990,America/Phoenix,2017-03-09
Schenectady,US,NY,USSCH,SCH,Washburn Elementary School,,44.8508,-93.3181,America/Chicago,2017-05-23
Stockton,US,CA,USSCK,SCK,Stockton,3757N 12117W,37.9577,-121.2908,America/Los_Angeles,2017-03-09
Scammon Bay,US,AK,USSCM,SCM,Scammon Bay Airport,,61.8447,-165.5800,America/Nome,2016-12-07
Saint Clairsville,US,OH,USSCS,SCS,Little Sni-A-Bar Watershed Structure Number 1 Dam,,39.0683,-93.9019,America/Chicago,2017-05-23
San Dimas,US,CA,USSDA,SDA,Hollister SDA Christian School,,36.8555,-121.3658,America/Los_Angeles,2016-12-07
Smiths Creek,US,MI,USSDF,SDF,Louisville,,38.2542,-85.7594,America/Kentucky/Louisville,2019-09-05
Stroudsburg,US,PA,USSDG,SDG,Stadium Drive Parking Garage,,38.9908,-76.9489,America/New_York,2019-12-18
Shelby,US,MI,USSDL,SDL,Scottsdale Airport,4336N 08622W,33.6228,-111.9110,America/Phoenix,2016-06-05
South El Monte,US,CA,USSDM,SDM,Brown Field Municipal Airport,,32.5723,-116.9809,America/Los_Angeles,2020-02-16
Sand Point,US,AK,USSDP,SDP,Sand Point Airport,,55.3145,-160.5223,America/Anchorage,2019-05-07
Swedesboro,US,NJ,USSDS,SDS,San Diego State University,,32.7760,-117.0709,America/Los_Angeles,2020-08-27
Sedona,US,AZ,USSDX,SDX,Sedona,,34.8697,-111.7610,America/Phoenix,2017-03-09
Sidney,US,MT,USSDY,SDY,Sidney-Richland Municipal Airport,,47.7067,-104.1927,America/Denver,2006-10-29
Seattle,US,WA,USSEA,SEA,Seattle,,47.6062,-122.3321,America/Los_Angeles,2019-09-05
Sheffield,US,IA,USSED,SED,Whitney Elementary School (CLOSED),4253N 09313W,32.0668,-81.0504,America/New_York,2010-02-15
Snellville,US,GA,USSEE,SEE,Gillespie Field,3351N 08401W,32.8262,-116.9731,America/Los_Angeles,2013-10-22
Sebring,US,FL,USSEF,SEF,Sebring,,27.4956,-81.4409,America/New_York,2017-03-09
Selinsgrove,US,PA,USSEG,SEG,Penn Valley Airport,4047N 07651W,40.8167,-76.8633,America/New_York,2017-05-23
Sheldon,US,IA,USSEI,SEI,Self Enhancement Incorporated Academy,,45.5514,-122.6717,America/Los_Angeles,2009-07-28
Selby,US,CA,USSEL,SEL,Southeastern Louisiana University Campus (SELU),3803N 12214W,30.5152,-90.4712,America/Chicago,2016-05-10
Salem,US,NJ,USSEM,SEM,Craig Field Airport,,32.3438,-86.9878,America/Chicago,2013-03-09
Senatobia,US,MS,USSEN,SEN,Lock and Dam 8,,43.5698,-91.2301,America/Chicago,2017-05-23
Stephenville,US,TX,USSEP,SEP,Stephenville Clark Regional Airport,,32.2179,-98.1811,America/Chicago,2016-12-07
Seymour,US,IN,USSER,SER,Freeman Municipal Airport,,38.9248,-85.9073,America/Indiana/Indianapolis,2017-05-23
Selma,US,AL,USSES,SES,Selma Municipal Airport (historical),,32.4404,-86.9522,America/Chicago,2016-06-05
Sellersburg,US,IN,USSEU,SEU,Waterfront-SEU Metro Station,,38.8762,-77.0164,America/New_York,2013-03-07
Seatac,US,WA,USSEZ,SEZ,Sedona Airport,,34.8486,-111.7890,America/Phoenix,2011-03-13
Sanford,US,FL,USSFB,SFB,Orlando Sanford International Airport,,28.7761,-81.2451,America/New_York,2013-04-17
South Plainfield,US,NJ,USSFD,SFD,Bob Wiley Field,,43.3917,-99.8504,America/Chicago,2017-05-23
Strafford,US,MO,USSFF,SFF,Felts Field,,47.6827,-117.3224,America/Los_Angeles,2006-10-29
Sanford,US,ME,USSFM,SFM,Sanford,,43.4393,-70.7742,America/New_York,2017-09-24
San Francisco,US,CA,USSFO,SFO,San Francisco International Airport,,37.6188,-122.3758,America/Los_Angeles,2018-07-15
San Fernando,US,CA,USSFR,SFR,San Fernando,,34.2820,-118.4390,America/Los_Angeles,2020-10-28
Seneca Falls,US,NY,USSFS,SFS,SFS Airpark,,48.0359,-122.7736,America/Los_Angeles,2015-02-26
Springfield,US,MA,USSFY,SFY,Springfield,,42.1015,-72.5898,America/New_York,2017-05-23
Smithfield,US,RI,USSFZ,SFZ,North Central State Airport,,41.9209,-71.4912,America/New_York,2017-05-23
South Gate,US,CA,USSGC,SGC,Stop and Go Center,,46.9059,-96.7972,America/Chicago,2017-05-23
Springfield,US,MO,USSGF,SGF,Springfield,,37.2153,-93.2982,America/Chicago,2019-02-27
Springfield,US,OH,USSGH,SGH,Springfield-Beckley Municipal Airport,3955N 08348W,39.8431,-83.8436,America/New_York,2017-05-23
Sanger,US,TX,USSGJ,SGJ,Northeast Florida Regional Airport,3322N 09710W,29.9578,-81.3420,America/New_York,2016-12-11
Sugar Land,US,TX,USSGR,SGR,Sugar Land,2936N 09538W,29.6197,-95.6350,America/Chicago,2017-03-09
Stuttgart,US,AR,USSGT,SGT,Stuttgart,,34.5004,-91.5526,America/Chicago,2017-05-23
Saint George,US,UT,USSGU,SGU,Saint George,,37.1041,-113.5841,America/Denver,2011-05-14
Saginaw Bay,US,AK,USSGW,SGW,Saginaw Bay,,56.8856,-134.2044,America/Juneau,2017-06-05
Skagway,US,AK,USSGY,SGY,Skagway,,59.4583,-135.3139,America/Juneau,2015-06-01
Staunton,US,VA,USSHD,SHD,Shenandoah,,38.4851,-78.6250,America/New_York,2017-03-09
Shungnak,US,AK,USSHG,SHG,Shungnak,,66.8881,-157.1364,America/Anchorage,2017-03-09
Shishmaref,US,AK,USSHH,SHH,Shishmaref,,66.2562,-166.0723,America/Nome,2017-03-09
Shelton,US,WA,USSHN,SHN,Sanderson Field,,47.2334,-123.1474,America/Los_Angeles,2006-10-29
Sheridan,US,WY,USSHR,SHR,Sheridan,,44.7972,-106.9562,America/Denver,2017-03-09
Shreveport,US,LA,USSHV,SHV,Shreveport,,32.5251,-93.7502,America/Chicago,2017-03-09
Shageluk,US,AK,USSHX,SHX,Shageluk,,62.6822,-159.5619,America/Anchorage,2011-05-14
Silverdale,US,WA,USSIF,SIF,Rockingham County NC Shiloh Airport,,36.4372,-79.8510,America/New_York,2020-07-20
Sikeston,US,MO,USSIK,SIK,Sikeston,,36.8767,-89.5879,America/Chicago,2017-05-23
Silver Spring,US,MD,USSIS,SIS,School of International Service,,38.9361,-77.0889,America/New_York,2020-01-07
Sitka,US,AK,USSIT,SIT,Sitka,,57.0532,-135.3309,America/Sitka,2019-09-05
Sullivan,US,IN,USSIV,SIV,Sullivan,,39.0953,-87.4059,America/Indiana/Indianapolis,2017-05-23
Montague,US,CA,USSIY,SIY,Montague,,41.7282,-122.5278,America/Los_Angeles,2020-03-15
San Jose,US,CA,USSJC,SJC,Norman Y. Mineta San Jose International Airport,,37.3619,-121.9288,America/Los_Angeles,2016-05-08
Saint Johns,US,AZ,USSJN,SJN,Saint Johns,,34.5059,-109.3609,America/Phoenix,2017-07-12
San Angelo,US,TX,USSJT,SJT,Mathis Field,,31.3585,-100.5029,America/Chicago,2013-06-01
Sterling,US,MI,USSKA,SKA,Fairchild Air Force Base,4402N 08401W,47.6151,-117.6558,America/Los_Angeles,2020-07-19
Shinnston,US,WV,USSKF,SKF,Kelly Field Annex,3923N 08018W,29.3800,-98.5865,America/Chicago,2013-08-16
Selkirk,US,NY,USSKI,SKI,Skis Landing Area,,41.5731,-72.3017,America/New_York,2017-05-23
Shaktoolik,US,AK,USSKK,SKK,Shaktoolik,,64.3537,-161.1932,America/Anchorage,2017-03-09
Skwentna,US,AK,USSKW,SKW,Skwentna Airport,6159N 15123W,61.9653,-151.1911,America/Anchorage,2006-10-29
Sandusky", Erie,US,OH,USSKY,SKY,Griffing Sandusky Airport,4126N 08242W,41.4331,-82.6521,America/New_York,2017-05-23
Storm Lake,US,IA,USSLB,SLB,Storm Lake Municipal Airport,,42.6017,-95.2411,America/Chicago,2017-05-23
Salt Lake City,US,UT,USSLC,SLC,Salt Lake City,,40.7608,-111.8911,America/Denver,2019-09-05
Salem,US,OR,USSLE,SLE,McNary Field,,44.9098,-123.0018,America/Los_Angeles,2017-01-14
Siloam Springs,US,AR,USSLG,SLG,Siloam Springs,,36.1881,-94.5405,America/Chicago,2017-05-23
Seal Beach,US,CA,USSLH,SLH,Cheboygan City-County Airport,3344N 11806W,45.6536,-84.5192,America/Detroit,2020-07-15
San Luis,US,AZ,USSLI,SLI,McDonnell Douglas Space Systems Heliport,3229N 11446W,33.7472,-118.0353,America/Los_Angeles,2011-03-10
Saranac Lake,US,NY,USSLK,SLK,Adirondack Regional Airport,,44.3802,-74.2048,America/New_York,2017-05-23
Salina,US,KS,USSLN,SLN,Salina,,38.8403,-97.6114,America/Chicago,2017-05-23
Salem,US,IL,USSLO,SLO,Salem,3837N 08856W,38.6270,-88.9456,America/Chicago,2019-09-19
Sleetmute,US,AK,USSLQ,SLQ,Sleetmute,,61.7025,-157.1697,America/Anchorage,2011-05-14
Sulphur Springs,US,TX,USSLR,SLR,Sulphur Springs Municipal Airport,,33.1598,-95.6214,America/Chicago,2006-10-29
Salida,US,CO,USSLT,SLT,Harriet Alexander Field Airport,,38.5363,-106.0508,America/Denver,2014-10-07
San Marcos,US,TX,USSMC,SMC,South Mississippi County Regional Medical Center,,35.6998,-89.9760,America/Chicago,2017-05-23
San Marino,US,CA,USSMD,SMD,Smith Field,,41.1407,-85.1526,America/Indiana/Indianapolis,2017-05-23
Somerset,US,KY,USSME,SME,Somerset,,37.0920,-84.6041,America/New_York,2019-09-19
Smithfield,US,NC,USSMF,SMF,Sacramento International Airport,,38.6952,-121.5916,America/Los_Angeles,2006-10-29
Saint Michael,US,AK,USSMK,SMK,Saint Michael,,63.4779,-162.0399,America/Nome,2017-06-07
Salmon,US,ID,USSMN,SMN,Lemhi County Airport,,45.1216,-113.8817,America/Boise,2006-10-29
Santa Monica,US,CA,USSMO,SMO,Santa Monica,,34.0194,-118.4912,America/Los_Angeles,2019-09-05
Salem,US,MO,USSMQ,SMQ,Somerset Airport,,40.6259,-74.6696,America/New_York,2017-05-23
Sutter,US,CA,USSMS,SMS,Swenson Building,3909N 12145W,32.9451,-99.8018,America/Chicago,2006-01-15
Sheep Mountain,US,AK,USSMU,SMU,Sheep Mountain Airport,,61.8119,-147.5067,America/Anchorage,2017-06-20
Santa Maria,US,CA,USSMX,SMX,Santa Maria Airport,3457N 12026W,34.8989,-120.4582,America/Los_Angeles,2006-10-29
Santa Ana,US,CA,USSNA,SNA,John Wayne Airport-Orange County,3344N 11752W,33.6780,-117.8637,America/Los_Angeles,2014-10-08
Sunset,US,CA,USSNC,SNC,Chester", Chester Airport,3915N 12139W,41.3839,-72.5058,America/New_York,2020-07-19
Snyder,US,TX,USSNK,SNK,Winston Field,,32.7009,-100.9471,America/Chicago,2017-11-29
Shawnee,US,OK,USSNL,SNL,Shawnee,,35.3273,-96.9253,America/Chicago,2017-03-09
Saint Paul Island,US,AK,USSNP,SNP,Saint Paul Island Airport,,57.1581,-170.2299,America/Adak,2017-10-01
Salinas,US,CA,USSNS,SNS,Salinas,,36.6777,-121.6555,America/Los_Angeles,2017-03-09
Sidney,US,NE,USSNY,SNY,Sidney Municipal Airport,,41.1011,-102.9858,America/Denver,2017-03-05
Scotia,US,NY,USSOA,SOA,Sonora Municipal Airport,,30.5857,-100.6487,America/Chicago,2013-03-16
Solomon,US,AK,USSOL,SOL,Solomon,,64.5596,-164.4431,America/Nome,2020-10-30
Somerville,US,NJ,USSOM,SOM,South of Market,,37.7776,-122.4043,America/Los_Angeles,2011-05-27
South Norwalk,US,CT,USSON,SON,Gibson Point,,47.3808,-115.8557,America/Los_Angeles,2006-01-15
Southern Pines,US,NC,USSOP,SOP,Moore County Airport,,35.2374,-79.3886,America/New_York,2006-10-29
Spring Park,US,MN,USSOS,SOS,Seeley Swan Medical Center,,47.1699,-113.4770,America/Denver,2006-01-15
Seldovia,US,AK,USSOV,SOV,Seldovia,,59.4381,-151.7114,America/Anchorage,2017-03-09
Show Low,US,AZ,USSOW,SOW,Show Low,,34.2542,-110.0298,America/Phoenix,2017-12-31
Spartanburg,US,SC,USSPA,SPA,Spartanburg,,34.9496,-81.9321,America/New_York,2017-03-09
Spartansburg,US,PA,USSPB,SPB,Philadelphia Seaplane Base,4149N 07941W,39.8589,-75.2997,America/New_York,2015-08-23
Spearfish,US,SD,USSPF,SPF,Black Hills Airport,,44.4797,-103.7808,America/Denver,2017-05-23
Springfield,US,VA,USSPG,SPG,Albert Whitted Airport,,27.7641,-82.6284,America/New_York,2016-06-12
Springfield,US,IL,USSPI,SPI,Springfield,,39.8017,-89.6437,America/Chicago,2019-09-05
Scotch Plains,US,NJ,USSPJ,SPJ,Czech Heritage Museum,,31.1018,-97.3392,America/Chicago,2006-01-15
San Pedro,US,CA,USSPQ,SPQ,Catalina Air-Sea Terminal Heliport,,33.7490,-118.2746,America/Los_Angeles,2018-04-02
Spencer,US,MA,USSPR,SPR,Spruce Airport,,41.5942,-71.9304,America/New_York,2017-05-23
Wichita Falls,US,TX,USSPS,SPS,Wichita Falls,3354N 09829W,33.9137,-98.4934,America/Chicago,2017-03-09
Spencer,US,IA,USSPW,SPW,Spencer,,43.1414,-95.1444,America/Chicago,2017-05-23
Sparta,US,TN,USSPX,SPX,Spaceland Airport,,29.7689,-95.4381,America/Chicago,2015-07-12
Springdale,US,AR,USSPZ,SPZ,Springdale,,36.1867,-94.1288,America/Chicago,2017-05-23
Santa Ynez,US,CA,USSQA,SQA,Santa Ynez,,34.6144,-120.0799,America/Los_Angeles,2011-05-14
Sterling-Rockfalls Apt,US,IL,USSQI,SQI,Sterling,4144N 08940W,41.7886,-89.6962,America/Chicago,2017-07-18
San Carlos,US,CA,USSQL,SQL,San Carlos,,37.5072,-122.2605,America/Los_Angeles,2017-03-09
Sequim,US,WA,USSQV,SQV,Sequim Valley Airport,,48.0987,-123.1869,America/Los_Angeles,2014-10-08
Searcy,US,AR,USSRC,SRC,Searcy,,35.2506,-91.7362,America/Chicago,2017-05-23
Saint Rose,US,LA,USSRE,SRE,Seminole", Seminole Municipal Airport,2957N 09019W,35.2744,-96.6750,America/Chicago,2020-07-22
San Rafael,US,CA,USSRF,SRF,San Rafael Airport,,38.0158,-122.5225,America/Los_Angeles,2014-10-08
Bradenton-Sarasota Apt,US,FL,USSRQ,SRQ,Sarasota,,27.3364,-82.5306,America/New_York,2020-05-30
Sherburne,US,NY,USSRR,SRR,Sierra Blanca Regional Airport,,33.4629,-105.5347,America/Denver,2013-04-27
Stony River,US,AK,USSRV,SRV,Stony River,,61.7831,-156.5881,America/Anchorage,2011-05-14
Salisbury,US,NC,USSRW,SRW,Rowan County Airport,3540N 08028W,35.6479,-80.5219,America/New_York,2017-05-23
South Paris,US,ME,USSSA,SSA,ELISSA Historic Ship Site,,29.3361,-94.7774,America/Chicago,2010-02-20
Sumter,US,SC,USSSC,SSC,Sumter,,33.9204,-80.3415,America/New_York,2017-03-09
Southard,US,OK,USSSF,SSF,Stinson Municipal Airport,,29.3386,-98.4683,America/Chicago,2011-12-11
South Shore,US,KY,USSSH,SSH,United States,,39.7600,-98.5000,,2020-03-29
Brunswick,US,GA,USSSI,SSI,Brunswick,,31.1500,-81.4915,America/New_York,2017-03-09
Sault Sainte Marie,US,MI,USSSM,SSM,Cardinal Glennon Childrens Hospital,,38.6213,-90.2392,America/Chicago,2016-12-06
South Pierce,US,FL,USSSQ,SSQ,Shell Lake Municipal Airport,,45.7302,-91.9170,America/Chicago,2017-05-23
Stuart Island,US,WA,USSSW,SSW,Stuart Island,,48.6790,-123.2119,America/Los_Angeles,2015-08-23
Saint Albans,US,VT,USSTA,STA,Ballou School To Aid Youth,4449N 07305W,38.8398,-77.0014,America/New_York,2006-01-15
Saint Cloud,US,MN,USSTC,STC,Saint Cloud,,45.5608,-94.1625,America/Chicago,2017-05-23
Stevens Point,US,WI,USSTE,STE,STEM Academy,,30.2482,-91.9899,America/Chicago,2016-12-07
Saint George Island,US,AK,USSTG,STG,St. George Airport,,56.5777,-169.6630,America/Adak,2014-04-15
Saint Joseph,US,MO,USSTJ,STJ,Rosecrans Memorial Airport,3946N 09449W,39.7703,-94.9046,America/Chicago,2017-05-23
Sterling,US,CO,USSTK,STK,Sterling Municipal Airport,,40.6151,-103.2663,America/Denver,2017-09-24
Saint Louis,US,MO,USSTL,STL,Lambert-St. Louis International Airport,3837N 09011W,38.7432,-90.3659,America/Chicago,2017-05-23
Stone,US,SC,USSTO,STO,Walt Disney World Airport (historical),,28.3976,-81.5707,America/New_York,2017-12-09
Saint Paul,US,MN,USSTP,STP,St. Paul Downtown Airport,,44.9344,-93.0599,America/Chicago,2017-05-23
Saint Marys,US,PA,USSTQ,STQ,Saint Marys,4124N 07830W,41.4278,-78.5609,America/New_York,2017-09-16
Streator,US,IL,USSTR,STR,STRIVE Preparatory School Westwood Campus,,39.6953,-105.0286,America/Denver,2013-02-22
Santa Rosa,US,CA,USSTS,STS,Armenian Apostolic STS Church,,41.8168,-71.4326,America/New_York,2017-05-23
Stuart,US,FL,USSUA,SUA,Stuart,,27.1975,-80.2528,America/New_York,2017-03-09
Sundance,US,WY,USSUC,SUC,Sundance,,44.4064,-104.3758,America/Denver,2017-03-09
Stroud,US,OK,USSUD,SUD,Stroud,,35.7487,-96.6581,America/Chicago,2019-09-19
Sturgeon Bay,US,WI,USSUE,SUE,Door County Cherryland Airport,,44.8415,-87.4249,America/Chicago,2017-05-23
Stone Mountain,US,GA,USSUM,SUM,Sumter Airport,,33.9922,-80.3623,America/New_York,2014-10-08
Hailey-Sun Valley Apt,US,ID,USSUN,SUN,Friedman Memorial Airport,,43.5066,-114.2978,America/Boise,2006-10-29
Sun River,US,OR,USSUO,SUO,Sunriver,,43.8840,-121.4386,America/Los_Angeles,2013-06-23
Spirit of Saint Louis Apt/Saint Louis,US,MO,USSUS,SUS,Spirit of St Louis Airport,,38.6619,-90.6487,America/Chicago,2017-05-23
Fairfield,US,CA,USSUU,SUU,Fairfield,,38.2494,-122.0400,America/Los_Angeles,2017-03-09
Superior,US,WI,USSUW,SUW,Superior,,46.7208,-92.1041,America/Chicago,2017-05-23
Sioux City,US,IA,USSUX,SUX,Sioux City,,42.5000,-96.4003,America/Chicago,2017-05-23
Savoonga,US,AK,USSVA,SVA,Savoonga Airport,,63.6864,-170.4925,America/Nome,2006-10-29
Silver City,US,NM,USSVC,SVC,SVC District French Lick Dam F-7,,38.4817,-86.5680,America/Indiana/Indianapolis,2017-05-23
Susanville,US,CA,USSVE,SVE,Susanville,,40.4163,-120.6530,America/Los_Angeles,2017-03-09
Statesville,US,NC,USSVH,SVH,Statesville,,35.7826,-80.8873,America/New_York,2017-05-23
Severn,US,NC,USSVN,SVN,Hunter U. S. Army Airfield,,32.0100,-81.1457,America/New_York,2007-01-03
Stevens Village,US,AK,USSVS,SVS,Stevens Village,,66.0064,-149.0908,America/Anchorage,2011-05-14
Sparrevohn,US,AK,USSVW,SVW,Sparrevohn LRRS Airport,,61.0972,-155.5742,America/Anchorage,2006-10-29
Swanton,US,VT,USSWA,SWA,Denver Police Department Metro / SWAT Bureau,,39.6746,-104.9810,America/Denver,2012-04-10
