name,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Reggio nell'Emilia,IT,ITRNE,RNE,Reggio nell'Emilia,4443N 01036E,44.69825,10.63125,Europe/Rome,2018-12-11
Regina,CA,CAREG,REG,Regina,,50.45008,-104.6178,America/Regina,2019-09-05
Registro,BR,BRRGI,RGI,Registro,,-24.4875,-47.84361,America/Sao_Paulo,2012-08-03
Reigate,GB,GBRGT,RGT,Reigate,,51.237359999999995,-0.20581999999999998,Europe/London,2016-02-18
Reims,FR,FRRHE,RHE,Reims,4916N 00402E,49.26526,4.02853,Europe/Paris,2019-10-08
Reinbek,DE,DEREI,REI,Reinbek,,53.517030000000005,10.2488,Europe/Berlin,2015-09-04
Reinheim,DE,DERHM,RHM,Reinheim,,49.829229999999995,8.83572,Europe/Berlin,2015-09-05
Reinickendorf,DE,DERKD,RKD,Reinickendorf,5234N 01320E,52.566669999999995,13.333329999999998,Europe/Berlin,2014-04-12
Reitz,ZA,ZARTZ,RTZ,Reitz,2748S 02826E,-27.801379999999998,28.427259999999997,Africa/Johannesburg,2012-07-12
Relizane,DZ,DZQZN,QZN,Relizane,3545N 00037E,35.73734,0.55599,Africa/Algiers,2018-08-08
Remagen,DE,DEREM,REM,Remagen,,50.578790000000005,7.22703,Europe/Berlin,2015-09-05
Remchi,DZ,DZRMC,RMC,Remchi,3503N 00125W,35.06196,-1.4336200000000001,Africa/Algiers,2012-01-19
Remscheid,DE,DERED,RED,Remscheid,5111N 00712E,51.179829999999995,7.1925,Europe/Berlin,2019-02-28
Rendsburg,DE,DEREN,REN,Rendsburg,,54.306630000000006,9.66313,Europe/Berlin,2015-09-04
Renfrew,GB,GBREN,REN,Renfrew,5553N 00424W,55.87197,-4.392530000000001,Europe/London,2019-09-05
Rengasdengklok,ID,IDRDK,RDK,Rengasdengklok,0608S 10716E,-6.15917,107.29806,Asia/Jakarta,2012-01-17
Rengo,CL,CLRGO,RGO,Rengo,3425S 07052W,-34.40639,-70.85834,America/Santiago,2013-01-11
Reni,UA,UARNI,RNI,Reni,4525N 02817E,45.454209999999996,28.277309999999996,Europe/Kiev,2020-03-06
Renigunta,IN,INRGN,RGN,Renigunta,1339N 07931E,13.65143,79.51256,Asia/Kolkata,2017-01-04
Rennes,FR,FRRNS,RNS,Rennes,4807N 00141W,48.111979999999996,-1.67429,Europe/Paris,2019-09-05
Renningen,DE,DERNN,RNN,Renningen,,48.769740000000006,8.93871,Europe/Berlin,2013-04-03
Reno,US,USRNA,RNA,Reno,4124N 07945W,39.52963,-119.8138,America/Los_Angeles,2017-03-09
Reno,US,USRNQ,RNQ,Reno,,39.52963,-119.8138,America/Los_Angeles,2017-03-09
Reno,US,USRO4,RO4,Reno,3922N 08123W,39.52963,-119.8138,America/Los_Angeles,2017-03-09
Repentigny,CA,CAREP,REP,Repentigny,,45.74222,-73.45008,America/Toronto,2019-02-26
Republic,US,USRPU,RPU,Republic,4839N 11844W,37.12005,-93.48019000000001,America/Chicago,2017-05-23
Requena,ES,ESRQA,RQA,Requena,,39.48834,-1.1004399999999999,Europe/Madrid,2012-03-04
Resen,MK,MKRSN,RSN,Resen,,41.08934,21.010920000000002,Europe/Skopje,2017-09-05
Resende,BR,BRQRZ,QRZ,Resende,2228S 04427W,-22.46889,-44.446670000000005,America/Sao_Paulo,2020-03-21
Reservoir,AU,AURES,RES,Reservoir,3743S 14500E,-37.71667,145.0,Australia/Melbourne,2019-07-18
Resistencia,AR,ARRES,RES,Resistencia,,-27.460559999999997,-58.98389,America/Argentina/Cordoba,2016-01-30
Retalhuleu,GT,GTRTE,RTE,Retalhuleu,,14.53611,-91.67778,America/Guatemala,2018-04-23
Retford,GB,GBRFO,RFO,Retford,,53.32213,-0.94315,Europe/London,2017-06-12
Retreat,ZA,ZARTT,RTT,Retreat,3155S 02658E,-34.05515,18.47617,Africa/Johannesburg,2013-08-18
Retreat,ZA,ZAZEM,ZEM,Retreat,3403S 01827E,-34.05515,18.47617,Africa/Johannesburg,2013-08-18
Reus,ES,ESRUS,RUS,Reus,4108N 00110E,41.15612,1.10687,Europe/Madrid,2018-03-09
Reutlingen,DE,DEREU,REU,Reutlingen,,48.491440000000004,9.20427,Europe/Berlin,2014-01-16
Reutov,RU,RURTV,RTV,Reutov,5545N 03551E,55.761109999999995,37.8575,Europe/Moscow,2012-01-17
Rewa,IN,INREW,REW,Rewa,,24.53256,81.29234,Asia/Kolkata,2017-03-18
Reykjavík,IS,ISREY,REY,Reykjavik,6409N 02157W,64.13548,-21.895410000000002,Atlantic/Reykjavik,2019-09-05
Reynosa,MX,MXREX,REX,Reynosa,2605N 09817W,26.08061,-98.28835,America/Matamoros,2018-11-03
Rezé,FR,FRREZ,REZ,Reze,4712N 00134W,47.18144,-1.54965,Europe/Paris,2016-02-18
Rheda-Wiedenbrück,DE,DERHW,RHW,Rheda-Wiedenbruck,,51.84967,8.30017,Europe/Berlin,2015-09-04
Rhede,DE,DEECE,ECE,Rhede,5150N 00642E,51.835370000000005,6.69602,Europe/Berlin,2015-09-04
Rhede,DE,DEYRD,YRD,Rhede,5304N 00716E,51.835370000000005,6.69602,Europe/Berlin,2015-09-04
Rheinbach,DE,DERHH,RHH,Rheinbach,,50.62562,6.949110000000001,Europe/Berlin,2015-09-04
Rheinberg,DE,DERHB,RHB,Rheinberg,5133N 00635E,51.546490000000006,6.59525,Europe/Berlin,2015-09-04
Rheine,DE,DERHE,RHE,Rheine,,52.285090000000004,7.44055,Europe/Berlin,2015-09-04
Rheinfelden,DE,DERFN,RFN,Rheinfelden,,47.56013,7.78715,Europe/Berlin,2019-04-26
Rheinstetten,DE,DESHT,SHT,Rheinstetten,4858N 00818E,48.9685,8.307039999999999,Europe/Berlin,2010-11-15
Rhenen,NL,NLRHE,RHE,Rhenen,,51.95917,5.56806,Europe/Amsterdam,2017-10-17
Rho,IT,ITRHO,RHO,Rho,4532N 00902E,45.53245,9.0402,Europe/Rome,2018-03-16
Rhondda,GB,GBRHO,RHO,Rhondda,5139N 00329W,51.65896,-3.44885,Europe/London,2011-03-03
Rhoon,NL,NLRHO,RHO,Rhoon,,51.8575,4.422219999999999,Europe/Amsterdam,2017-10-17
Rhyl,GB,GBRHY,RHY,Rhyl,,53.31929,-3.4922800000000005,Europe/London,2014-12-30
Riachão do Jacuípe,BR,BRRIJ,RIJ,Riachao do Jacuipe,1148S 03921W,-11.806939999999999,-39.38556,America/Bahia,2012-08-03
Ribeira,ES,ESREA,REA,Ribeira,4251N 00820W,42.73809,-8.44106,Europe/Madrid,2020-04-24
Ribeira do Pombal,BR,BRRPM,RPM,Ribeira do Pombal,,-10.834439999999999,-38.53583,America/Bahia,2012-08-03
Ribeirão,BR,BRRBE,RBE,Ribeirao,0830S 03522W,-8.514439999999999,-35.37778,America/Recife,2012-09-27
Ribera,IT,ITZSA,ZSA,Ribera,3730N 01316E,37.49773,13.266760000000001,Europe/Rome,2014-04-13
Riberalta,BO,BORIB,RIB,Riberalta,1059S 06606W,-11.00654,-66.06312,America/La_Paz,2016-12-21
Ribnitz-Damgarten,DE,DERZD,RZD,Ribnitz-Damgarten,5415N 01228E,54.2422,12.456660000000001,Europe/Berlin,2015-09-04
Riccione,IT,ITRCE,RCE,Riccione,4359N 01239E,43.99942,12.656889999999999,Europe/Rome,2016-07-28
Richards Bay,ZA,ZARCB,RCB,Richards Bay,,-28.783009999999997,32.03768,Africa/Johannesburg,2012-07-12
Richardson,US,USR4N,R4N,Richardson,3756N 08238W,32.94818,-96.72972,America/Chicago,2017-03-09
Richfield,US,USQPC,QPC,Richfield,4315N 08811W,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richfield,US,USREQ,REQ,Richfield,,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richfield,US,USRF8,RF8,Richfield,4041N 07706W,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richfield,US,USRIF,RIF,Richfield,,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richfield,US,USRII,RII,Richfield,4302N 11409W,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richfield,US,USYYU,YYU,Richfield,3528N 08016W,44.8833,-93.28299999999999,America/Chicago,2017-05-23
Richland,US,USIHL,IHL,Richland,4445N 11711W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USQCL,QCL,Richland,,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USR4L,R4L,Richland,3505N 08440W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USRH7,RH7,Richland,4111N 09159W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USRIQ,RIQ,Richland,4222N 08527W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USRJL,RJL,Richland,,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USRRM,RRM,Richland,3751N 09224W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USRZK,RZK,Richland,4021N 07615W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richland,US,USYGT,YGT,Richland,4222N 08527W,46.28569,-119.28446000000001,America/Los_Angeles,2017-05-21
Richmond,AU,AURCH,RCH,Richmond,,-37.81819,145.00176000000002,Australia/Melbourne,2019-07-18
Richmond,AU,AURCM,RCM,Richmond,,-37.81819,145.00176000000002,Australia/Melbourne,2019-07-18
Richmond,AU,AURHM,RHM,Richmond,3750S 14500E,-37.81819,145.00176000000002,Australia/Melbourne,2019-07-18
Richmond,AU,AURIC,RIC,Richmond,3456S 13834E,-37.81819,145.00176000000002,Australia/Melbourne,2019-07-18
Richmond,AU,AURMD,RMD,Richmond,4244S 14726E,-37.81819,145.00176000000002,Australia/Melbourne,2019-07-18
Richmond,CA,CARBC,RBC,Richmond,,49.17003,-123.13683,America/Vancouver,2019-02-26
Richmond,CA,CARCH,RCH,Richmond,4539N 07208W,49.17003,-123.13683,America/Vancouver,2019-02-26
Richmond,CA,CARMD,RMD,Richmond,4511N 07550W,49.17003,-123.13683,America/Vancouver,2019-02-26
Richmond,US,US9MH,9MH,Richmond,4222N 07322W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USHMC,HMC,Richmond,3917N 09359W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USIHD,IHD,Richmond,4245N 07216W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRCD,RCD,Richmond,4026N 08046W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRCN,RCN,Richmond,4248N 08245W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRM4,RM4,Richmond,4156N 11148W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRM5,RM5,Richmond,3824N 09515W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRMF,RMF,Richmond,4527N 09431W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRMH,RMH,Richmond,4424N 07259W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRMN,RMN,Richmond,4228N 08818W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRMW,RMW,Richmond,4243N 08845W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USRXD,RXD,Richmond,4146N 07137W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USU6U,U6U,Richmond,4405N 06947W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USXLA,XLA,Richmond,,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,US,USZKF,ZKF,Richmond,4248N 07732W,39.82894,-84.89024,America/Indiana/Indianapolis,2017-06-22
Richmond,ZA,ZARCM,RCM,Richmond,2952S 03016E,-29.871959999999998,30.27235,Africa/Johannesburg,2012-07-12
Richmond Hill,CA,CARHI,RHI,Richmond Hill,,43.871109999999994,-79.43725,America/Toronto,2018-01-20
Richmond Hill,US,USRJK,RJK,Richmond Hill,,40.69983,-73.83125,America/New_York,2018-02-06
Ridder,KZ,KZLAX,LAX,Ridder,5021N 08330E,50.34413,83.51286999999999,Asia/Almaty,2014-06-26
Ridderkerk,NL,NLRID,RID,Ridderkerk,,51.8725,4.60278,Europe/Amsterdam,2019-12-27
Ridgecrest,US,USRT9,RT9,Ridgecrest,3537N 08216W,35.62246,-117.6709,America/Los_Angeles,2017-03-09
Ridgeland,US,USRGE,RGE,Ridgeland,3228N 08058W,32.42848,-90.13231,America/Chicago,2017-03-09
Ridgeland,US,USRZG,RZG,Ridgeland,4512N 09154W,32.42848,-90.13231,America/Chicago,2017-03-09
Riedstadt,DE,DERDS,RDS,Riedstadt,4950N 00830E,49.834109999999995,8.496210000000001,Europe/Berlin,2019-09-05
Riegelsberg,DE,DERGB,RGB,Riegelsberg,4918N 00656E,49.3,6.933330000000001,Europe/Berlin,2011-04-25
Riemst,BE,BERIS,RIS,Riemst,5048N 00536E,50.80995,5.60131,Europe/Brussels,2011-03-02
Riesa,DE,DERSA,RSA,Riesa,,51.30777,13.29168,Europe/Berlin,2015-09-05
Rietberg,DE,DERIG,RIG,Rietberg,5148N 00826E,51.80924,8.428410000000001,Europe/Berlin,2015-09-05
Rieti,IT,ITRTI,RTI,Rieti,,42.404759999999996,12.85735,Europe/Rome,2015-08-11
Riga,LV,LVRIX,RIX,Riga,,56.946000000000005,24.10589,Europe/Riga,2019-09-05
Riihimäki,FI,FIRIA,RIA,Riihimaki,6045N 02446E,60.73769,24.777260000000002,Europe/Helsinki,2014-09-25
Rijeka,HR,HRRJK,RJK,Rijeka,4520N 01424E,45.32673,14.44241,Europe/Zagreb,2017-05-23
Rijen,NL,NLRJE,RJE,Rijen,,51.59083,4.91944,Europe/Amsterdam,2017-10-17
Rijswijk,NL,NLRYS,RYS,Rijswijk,,52.03634,4.32501,Europe/Amsterdam,2017-10-17
Rikaze,CN,CNRKZ,RKZ,Rikaze,,29.25,88.88333,Asia/Shanghai,2014-05-29
Rillieux-la-Pape,FR,FRRIL,RIL,Rillieux-la-Pape,4549N 00454E,45.81667,4.9,Europe/Paris,2016-02-18
Rimavská Sobota,SK,SKRST,RST,Rimavska Sobota,4823N 02002E,48.38284,20.022389999999998,Europe/Bratislava,2020-06-10
Rimini,IT,ITRMI,RMI,Rimini,4404N 01235E,44.05755,12.56528,Europe/Rome,2018-03-16
Rimouski,CA,CARIM,RIM,Rimouski,,48.44879,-68.52396,America/Toronto,2016-06-22
Ringsted,DK,DKRNG,RNG,Ringsted,,55.4426,11.79011,Europe/Copenhagen,2017-10-18
Ringwood,AU,AURWD,RWD,Ringwood,3749S 14514E,-37.81667,145.23333,Australia/Melbourne,2019-07-18
Rinteln,DE,DERIN,RIN,Rinteln,5211N 00905E,52.186040000000006,9.07917,Europe/Berlin,2013-12-06
Rio Bonito,BR,BRRBO,RBO,Rio Bonito,,-22.70861,-42.60972,America/Sao_Paulo,2012-08-03
Rio Branco,BR,BRRBR,RBR,Rio Branco,,-9.97472,-67.81,America/Rio_Branco,2012-08-03
Rio Branco do Sul,BR,BRRBS,RBS,Rio Branco do Sul,2510S 04918W,-25.19,-49.314170000000004,America/Sao_Paulo,2012-08-03
Rio Brilhante,BR,BRRBA,RBA,Rio Brilhante,,-21.80194,-54.54639,America/Campo_Grande,2012-08-03
Rio Claro,BR,BRRCL,RCL,Rio Claro,,-22.41139,-47.56139,America/Sao_Paulo,2012-08-03
Rio Claro,TT,TTRCR,RCR,Rio Claro,1018N 06111W,10.30594,-61.17556,America/Port_of_Spain,2017-10-04
Rio Grande,BR,BRRIG,RIG,Rio Grande,,-32.035,-52.09861,America/Sao_Paulo,2016-06-13
Rio Grande da Serra,BR,BRRGS,RGS,Rio Grande da Serra,,-23.74417,-46.39833,America/Sao_Paulo,2012-09-27
Rio Largo,BR,BRRLO,RLO,Rio Largo,,-9.47833,-35.85333,America/Maceio,2012-08-03
Rio Negro,BR,BRRNO,RNO,Rio Negro,,-26.105829999999997,-49.7975,America/Sao_Paulo,2012-08-03
Rio Preto da Eva,BR,BRRPV,RPV,Rio Preto da Eva,0241S 05942W,-2.69795,-59.701719999999995,America/Manaus,2014-06-30
Rio Real,BR,BRROR,ROR,Rio Real,1128S 03756W,-11.48472,-37.93278,America/Bahia,2012-08-03
Rio Tinto,PT,PTRTI,RTI,Rio Tinto,4111N 00834W,41.17872,-8.55953,Europe/Lisbon,2018-02-13
Rio Verde,BR,BRRVD,RVD,Rio Verde,,-17.79806,-50.928059999999995,America/Sao_Paulo,2019-07-21
Rio Verde de Mato Grosso,BR,BRVMG,VMG,Rio Verde de Mato Grosso,,-18.91806,-54.84417,America/Campo_Grande,2012-08-03
Rio das Ostras,BR,BRRTA,RTA,Rio das Ostras,,-22.52694,-41.945,America/Sao_Paulo,2014-05-22
Rio das Pedras,BR,BRRPE,RPE,Rio das Pedras,,-22.843329999999998,-47.60611,America/Sao_Paulo,2012-08-03
Rio de Janeiro,BR,BRRIO,RIO,Rio de Janeiro,2253S 04314W,-22.90642,-43.18223,America/Sao_Paulo,2019-09-05
Rio de Mouro,PT,PTRDM,RDM,Rio de Mouro,3846N 00920W,38.76613,-9.32804,Europe/Lisbon,2018-02-14
Rio do Sul,BR,BRRDS,RDS,Rio do Sul,2713S 04939W,-27.214170000000003,-49.64306,America/Sao_Paulo,2013-05-11
Riobamba,EC,ECRBA,RBA,Riobamba,0140S 07838W,-1.67098,-78.64712,America/Guayaquil,2017-02-07
Riohacha,CO,CORCH,RCH,Riohacha,,11.54444,-72.90722,America/Bogota,2018-05-18
Rioja,PE,PERIJ,RIJ,Rioja,,-6.05675,-77.16651,America/Lima,2014-07-07
Riom,FR,FRRIO,RIO,Riom,4554N 00307E,45.89362,3.1126400000000003,Europe/Paris,2019-04-10
Rionegro,CO,CORRO,RRO,Rionegro,0609N 07523W,6.15515,-75.37371,America/Bogota,2018-06-08
Ripley,GB,GBRPE,RPE,Ripley,5118N 00029W,53.03333000000001,-1.4,Europe/London,2018-07-03
Ripley,GB,GBRPY,RPY,Ripley,,53.03333000000001,-1.4,Europe/London,2018-07-03
Ripollet,ES,ESRPP,RPP,Ripollet,,41.49686,2.1573900000000004,Europe/Madrid,2012-03-04
Ripon,GB,GBRIP,RIP,Ripon,,54.13579,-1.52826,Europe/London,2018-07-03
Ripon,US,USRPN,RPN,Ripon,,37.74159,-121.12438,America/Los_Angeles,2017-03-09
Ris-Orangis,FR,FRRNG,RNG,Ris-Orangis,4840N 00224E,48.6511,2.4140599999999997,Europe/Paris,2016-02-18
Risca,GB,GBRSC,RSC,Risca,5137N 00306W,51.60799,-3.10081,Europe/London,2011-03-03
Rivas,NI,NIRVV,RVV,Rivas,1126N 08549W,11.43716,-85.82632,America/Managua,2018-10-13
Rivas-Vaciamadrid,ES,ESRVM,RVM,Rivas-Vaciamadrid,4020N 00331W,40.32605,-3.5108900000000003,Europe/Madrid,2016-02-19
River Falls,US,USRFL,RFL,River Falls,,44.86136,-92.62380999999999,America/Chicago,2017-05-23
Rivera,UY,UYRVY,RVY,Rivera,,-30.905340000000002,-55.55076,America/Montevideo,2012-02-17
Riverdale,US,USIVU,IVU,Riverdale,4132N 09027W,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRD9,RD9,Riverdale,4110N 11200W,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRDL,RDL,Riverdale,,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRRD,RRD,Riverdale,,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRV5,RV5,Riverdale,4312N 07525W,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRVL,RVL,Riverdale,,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRVX,RVX,Riverdale,3625N 11951W,33.57261,-84.41326,America/New_York,2017-03-09
Riverdale,US,USRXE,RXE,Riverdale,4323N 08450W,33.57261,-84.41326,America/New_York,2017-03-09
Riversdale,ZA,ZARDL,RDL,Riversdale,3406S 02116E,-34.09345,21.25725,Africa/Johannesburg,2016-03-09
Riverside,US,US2RV,2RV,Riverside,3405N 08640W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USIVD,IVD,Riverside,4150N 08749W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USR9S,R9S,Riverside,3003N 09033W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USRI7,RI7,Riverside,4017N 07855W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USRSD,RSD,Riverside,,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USRVM,RVM,Riverside,,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USVRD,VRD,Riverside,4123N 07310W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USVSD,VSD,Riverside,4128N 09134W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USVSE,VSE,Riverside,4146N 07121W,39.77978,-84.1241,America/New_York,2017-05-23
Riverside,US,USYRS,YRS,Riverside,3910N 09436W,39.77978,-84.1241,America/New_York,2017-05-23
Riverton,US,USRIW,RIW,Riverton,,40.52189,-111.9391,America/Denver,2017-03-09
Riverton,US,USRJE,RJE,Riverton,,40.52189,-111.9391,America/Denver,2017-03-09
Riverton,US,USRN7,RN7,Riverton,3950N 08932W,40.52189,-111.9391,America/Denver,2017-03-09
Riverton,US,USRV6,RV6,Riverton,4627N 09403W,40.52189,-111.9391,America/Denver,2017-03-09
Riverton,US,USRVJ,RVJ,Riverton,,40.52189,-111.9391,America/Denver,2017-03-09
Riverview,US,USRVW,RVW,Riverview,,27.86614,-82.32648,America/New_York,2011-05-14
Rivière-du-Loup,CA,CARDL,RDL,Riviere-du-Loup,4750N 06932W,47.82699,-69.54243000000001,America/Toronto,2019-02-26
Rivne,UA,UARIV,RIV,Rivne,5037N 02615E,50.62308,26.22743,Europe/Kiev,2020-06-17
Rivoli,IT,ITRVL,RVL,Rivoli,,45.07073,7.51465,Europe/Rome,2015-08-14
Rixensart,BE,BERIX,RIX,Rixensart,5043N 00432E,50.71229,4.52529,Europe/Brussels,2012-01-18
Riyadh,SA,SARUH,RUH,Riyadh,2438N 04646E,24.68773,46.72185,Asia/Riyadh,2019-09-05
Roanne,FR,FRRNE,RNE,Roanne,4602N 00404E,46.03624,4.06802,Europe/Paris,2019-04-10
Roanoke,US,USRN2,RN2,Roanoke,3309N 08522W,37.27097,-79.94143000000001,America/New_York,2017-03-09
Roanoke,US,USRNE,RNE,Roanoke,3300N 09713W,37.27097,-79.94143000000001,America/New_York,2017-03-09
Roanoke,US,USRQX,RQX,Roanoke,,37.27097,-79.94143000000001,America/New_York,2017-03-09
Roanoke,US,USUOK,UOK,Roanoke,4057N 08522W,37.27097,-79.94143000000001,America/New_York,2017-03-09
Robertson,ZA,ZAROD,ROD,Robertson,,-33.80342,19.88537,Africa/Johannesburg,2019-09-23
Rocha,UY,UYRCH,RCH,Rocha,,-34.48333,-54.333330000000004,America/Montevideo,2012-02-17
Rochdale,GB,GBROL,ROL,Rochdale,5337N 00209W,53.61766,-2.1552,Europe/London,2011-03-03
Rochefort,FR,FRRCC,RCC,Rochefort,4744N 00441E,45.94304,-0.9677399999999999,Europe/Paris,2019-11-06
Rochefort,FR,FRRCO,RCO,Rochefort,4557N 00058W,45.94304,-0.9677399999999999,Europe/Paris,2019-11-06
Rochefort,FR,FRRCS,RCS,Rochefort,4535N 00543E,45.94304,-0.9677399999999999,Europe/Paris,2019-11-06
Rochester,GB,GBRCS,RCS,Rochester,,51.387640000000005,0.50546,Europe/London,2019-09-05
Rochester,US,US9RH,9RH,Rochester,4352N 07248W,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USK5Y,K5Y,Rochester,3712N 08653W,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USOHX,OHX,Rochester,4244N 08813W,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRCR,RCR,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRCS,RCS,Rochester,4144N 07049W,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRCW,RCW,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRCZ,RCZ,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRHR,RHR,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USROH,ROH,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochester,US,USRXT,RXT,Rochester,,44.02163,-92.4699,America/Chicago,2017-05-23
Rochford,GB,GBRFD,RFD,Rochford,,51.58198,0.70673,Europe/London,2018-07-03
Rock Forest,CA,CAROF,ROF,Rock Forest,4520N 07159W,45.35699,-71.99676,America/Toronto,2016-06-22
Rock Hill,US,USR8L,R8L,Rock Hill,4136N 07435W,34.92487,-81.02508,America/New_York,2017-08-04
Rock Hill,US,USRHC,RHC,Rock Hill,,34.92487,-81.02508,America/New_York,2017-08-04
Rock Island,US,US4OK,4OK,Rock Island,4722N 12008W,41.509479999999996,-90.57875,America/Chicago,2017-05-23
Rock Springs,US,USVWS,VWS,Rock Springs,4329N 08955W,41.58746,-109.2029,America/Denver,2017-03-09
Rock Springs,US,USXRS,XRS,Rock Springs,3204N 08224W,41.58746,-109.2029,America/Denver,2017-03-09
Rockdale,AU,AUROD,ROD,Rockdale,3357S 15108E,-33.95,151.13333,Australia/Sydney,2019-07-18
Rockford,US,US7RO,7RO,Rockford,4303N 09256W,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USKOD,KOD,Rockford,4505N 09344W,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USRCF,RCF,Rockford,,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USRFO,RFO,Rockford,,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USROF,ROF,Rockford,3549N 08356W,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USVKD,VKD,Rockford,4727N 11707W,42.27113,-89.094,America/Chicago,2019-09-05
Rockford,US,USZFE,ZFE,Rockford,3253N 08613W,42.27113,-89.094,America/Chicago,2019-09-05
Rockhampton,AU,AUROK,ROK,Rockhampton,,-23.38032,150.50595,Australia/Brisbane,2019-05-22
Rockingham,AU,AUROM,ROM,Rockingham,3217S 11543E,-32.27682,115.72978,Australia/Perth,2019-07-20
Rockland,US,USKLA,KLA,Rockland,4156N 07454W,42.13066,-70.91615999999999,America/New_York,2017-05-23
Rockland,US,USRKD,RKD,Rockland,,42.13066,-70.91615999999999,America/New_York,2017-05-23
Rockland,US,USRQD,RQD,Rockland,4354N 09055W,42.13066,-70.91615999999999,America/New_York,2017-05-23
Rockledge,US,USK8L,K8L,Rockledge,3226N 08241W,28.35084,-80.72533,America/New_York,2011-05-14
Rockville,US,USOCV,OCV,Rockville,4152N 07227W,39.084,-77.15276,America/New_York,2019-01-27
Rockville,US,USR2V,R2V,Rockville,3743N 07740W,39.084,-77.15276,America/New_York,2019-01-27
Rockville,US,USR79,R79,Rockville,4528N 09420W,39.084,-77.15276,America/New_York,2019-01-27
Rockville,US,USRK7,RK7,Rockville,4131N 07145W,39.084,-77.15276,America/New_York,2019-01-27
Rockville,US,USXXN,XXN,Rockville,3945N 08714W,39.084,-77.15276,America/New_York,2019-01-27
Rocky Mount,US,USROV,ROV,Rocky Mount,,35.93821,-77.79053,America/New_York,2017-05-07
