name,subdivision,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
White Hall,AR,US,USIHJ,IHJ,White Hall,3416N 09205W,34.273990000000005,-92.09098,America/Chicago,2017-05-23
White Hall,IL,US,USWH6,WH6,White Hall,3926N 09024W,39.43699,-90.40318,America/Chicago,2017-05-23
White Haven,PA,US,USW2H,W2H,White Haven,4103N 07546W,41.06064,-75.77408,America/New_York,2017-05-23
White House,TN,US,USWHU,WHU,White House,3628N 08639W,36.47032,-86.65138,America/Chicago,2017-03-09
White Lake,MI,US,USWEK,WEK,White Lake,4241N 08333W,42.358470000000004,-84.34567,America/Detroit,2011-12-12
White Lake,NC,US,USW3L,W3L,White Lake,3438N 07829W,34.64288,-78.49813,America/New_York,2011-12-11
White Lake,NY,US,USKKW,KKW,White Lake,4140N 07449W,43.54408,-75.14945,America/New_York,2011-12-11
White Lake,WI,US,USXWE,XWE,White Lake,4509N 08845W,45.15719,-88.76455,America/Chicago,2017-05-23
White Marsh,MD,US,USHIM,HIM,White Marsh,3923N 07625W,38.89734,-76.5169,America/New_York,2006-01-15
White Marsh Station,MD,US,USWWM,WWM,White Marsh Station,3922N 07625W,39.380109999999995,-76.42746,America/New_York,2006-01-15
White Mountain,AK,US,USWMO,WMO,White Mountain,,55.07833,-133.11,America/Metlakatla,2010-01-30
White Oak,MD,US,USW9T,W9T,White Oak,3902N 07659W,39.531220000000005,-76.32635,America/New_York,2007-02-14
White Oak,NC,US,USVDK,VDK,White Oak,3444N 07842W,36.446259999999995,-76.7869,America/New_York,2017-05-23
White Oak,PA,US,USWXB,WXB,White Oak,4020N 07948W,40.33757,-79.80921,America/New_York,2017-05-23
White Oak,TX,US,USWTX,WTX,White Oak,3231N 09451W,32.52792,-94.86133000000001,America/Chicago,2017-03-09
White Pigeon,MI,US,USWPI,WPI,White Pigeon,,41.79811,-85.64331999999999,America/Detroit,2017-05-23
White Pine,MI,US,USZTP,ZTP,White Pine,4645N 08935W,46.753840000000004,-89.58404,America/Detroit,2017-05-23
White Pine,TN,US,USWH3,WH3,White Pine,3606N 08317W,36.10759,-83.28683000000001,America/New_York,2017-03-09
White Plains,KY,US,USW7P,W7P,White Plains,3711N 08723W,37.183659999999996,-87.38361,America/Chicago,2017-03-09
White Plains,MD,US,USXWP,XWP,White Plains,3835N 07656W,38.5904,-76.94025,America/New_York,2010-02-15
White Plains,NY,US,USWTS,WTS,White Plains,,41.03399,-73.76290999999999,America/New_York,2017-05-23
White Post,VA,US,USW2P,W2P,White Post,3903N 07806W,39.05705,-78.10361,America/New_York,2010-02-18
White River,AZ,US,USWTR,WTR,White River,,33.73894,-110.22566,America/Phoenix,2006-01-15
White River,SD,US,USIRI,IRI,White River,4334N 10045W,43.713879999999996,-99.46705,America/Chicago,2006-01-15
White River Junction,VT,US,USWVT,WVT,White River Junction,4338N 07219W,43.648959999999995,-72.31926,America/New_York,2017-05-23
White Rock,NM,US,USTCK,TCK,White Rock,3549N 10612W,35.827529999999996,-106.20391000000001,America/Denver,2011-05-14
White Salmon,WA,US,USWEI,WEI,White Salmon,4543N 12129W,45.72762,-121.48646000000001,America/Los_Angeles,2017-03-09
White Sands,NM,US,USWSD,WSD,White Sands,,32.38093,-106.47944,America/Denver,2017-05-24
White Settlement,TX,US,USIYT,IYT,White Settlement,3245N 09727W,32.759570000000004,-97.45835,America/Chicago,2017-03-09
White Springs,FL,US,USWTH,WTH,White Springs,,30.32967,-82.75901999999999,America/New_York,2017-03-09
White Stone,SC,US,USWJE,WJE,White Stone,3454N 08149W,34.90291,-81.81705,America/New_York,2006-01-15
White Stone,VA,US,US2WS,2WS,White Stone,3738N 07623W,37.64847,-76.38911,America/New_York,2017-03-09
White Sulphur Springs,MT,US,USW6S,W6S,White Sulphur Springs,4632N 11054W,46.54828,-110.90216000000001,America/Denver,2017-03-09
White Sulphur Springs,WV,US,USSSU,SSU,White Sulphur Springs,,37.79651,-80.29757,America/New_York,2017-03-09
White Swan,WA,US,USWZW,WZW,White Swan,,46.3829,-120.73118000000001,America/Los_Angeles,2011-05-14
Whitefield,ME,US,US9WF,9WF,Whitefield,4410N 06937W,44.17007,-69.62532,America/New_York,2017-05-23
Whitefield,NH,US,USHIE,HIE,Whitefield,,44.37312,-71.61008000000001,America/New_York,2017-05-23
Whitefish,MT,US,USWXI,WXI,Whitefish,,48.41108,-114.33763,America/Denver,2017-03-09
Whiteford,MD,US,USIFD,IFD,Whiteford,3943N 07621W,39.70899,-76.34552,America/New_York,2010-09-05
Whitehall,MI,US,USWMQ,WMQ,Whitehall,,43.41001,-86.34868,America/Detroit,2017-05-23
Whitehall,MT,US,US2MA,2MA,Whitehall,4552N 11205W,45.87076,-112.09749,America/Denver,2017-03-09
Whitehall,NY,US,USWHN,WHN,Whitehall,4333N 07324W,43.555620000000005,-73.40371999999999,America/New_York,2017-05-23
Whitehall,OH,US,USTTL,TTL,Whitehall,3958N 08253W,39.96673,-82.88546,America/New_York,2017-05-23
Whitehall,PA,US,USWHY,WHY,Whitehall,,39.790929999999996,-77.10943,America/New_York,2017-05-23
Whitehall,WI,US,USWHW,WHW,Whitehall,,44.367459999999994,-91.31655,America/Chicago,2017-05-23
Whitehouse,FL,US,USNEN,NEN,Whitehouse,,30.31635,-81.84621,America/New_York,2006-01-15
Whitehouse,NJ,US,USZWH,ZWH,Whitehouse,4037N 07444W,40.61844,-74.74433,America/New_York,2017-05-23
Whitehouse,OH,US,USWWS,WWS,Whitehouse,,41.51894,-83.80383,America/New_York,2017-05-23
Whitehouse,TX,US,USOUJ,OUJ,Whitehouse,3212N 09512W,32.226820000000004,-95.2255,America/Chicago,2017-03-09
Whitehouse Station,NJ,US,USWS6,WS6,Whitehouse Station,4036N 07446W,40.61538,-74.77044000000001,America/New_York,2017-05-23
Whiteland,IN,US,USITL,ITL,Whiteland,3933N 08605W,39.55005,-86.07970999999999,America/Indiana/Indianapolis,2017-05-23
Whitelaw,WI,US,US2WA,2WA,Whitelaw,4408N 08749W,44.14472,-87.82148000000001,America/Chicago,2017-05-23
Whiteriver,AZ,US,USIIK,IIK,Whiteriver,3350N 10957W,33.83699,-109.96427,America/Phoenix,2013-06-23
Whites Creek,TN,US,USWC5,WC5,Whites Creek,3616N 08650W,36.26589,-86.83083,America/Chicago,2006-01-15
Whitesboro,NY,US,USWH2,WH2,Whitesboro,4307N 07517W,43.122009999999996,-75.29156,America/New_York,2017-05-23
Whitesboro,TX,US,USWH8,WH8,Whitesboro,3339N 09654W,33.656220000000005,-96.90695,America/Chicago,2017-03-09
Whitesburg,KY,US,USBRG,BRG,Whitesburg,,37.11843,-82.82683,America/New_York,2020-04-03
Whitesburg,TN,US,USXWH,XWH,Whitesburg,3616N 08308W,36.27176,-83.13989000000001,America/New_York,2006-01-15
Whitestone,GA,US,USZWS,ZWS,Whitestone,,34.56037,-84.51159,America/New_York,2006-01-15
Whitestown,IN,US,USXWT,XWT,Whitestown,3959N 08620W,39.99726,-86.34583,America/Indiana/Indianapolis,2017-05-23
Whitesville,SC,US,USWVG,WVG,Whitesville,3309N 08004W,33.14739,-80.06147,America/New_York,2006-01-15
Whitesville,WV,US,USWHV,WHV,Whitesville,3758N 08131W,37.97483,-81.529,America/New_York,2017-03-09
Whitetail,MT,US,USWHS,WHS,Whitetail,4853N 10509W,48.89503,-105.16332,America/Denver,2006-01-15
Whiteville,NC,US,USWVN,WVN,Whiteville,3420N 07842W,34.33878,-78.70307,America/New_York,2017-05-23
Whiteville,TN,US,USWV9,WV9,Whiteville,3519N 08908W,35.32647,-89.14950999999999,America/Chicago,2017-03-09
Whitewater,CO,US,USW7T,W7T,Whitewater,3859N 10827W,38.99109,-108.45342,America/Denver,2006-01-15
Whitewater,MO,US,USWW5,WW5,Whitewater,3714N 08947W,37.23755,-89.79593,America/Chicago,2017-05-23
Whitewater,WI,US,USWWQ,WWQ,Whitewater,4250N 08843W,42.83362,-88.73233,America/Chicago,2017-05-23
Whitewright,TX,US,USW9H,W9H,Whitewright,3330N 09623W,33.512890000000006,-96.39248,America/Chicago,2017-03-09
Whiting,IN,US,USWHG,WHG,Whiting,4140N 08729W,41.679759999999995,-87.49449,America/Chicago,2017-05-23
Whiting,ME,US,USW2T,W2T,Whiting,4447N 06710W,44.79091,-67.17554,America/New_York,2017-05-23
Whiting,VT,US,US5WH,5WH,Whiting,4351N 07312W,43.86395,-73.20039,America/New_York,2017-05-23
Whiting,WI,US,USWTI,WTI,Whiting,,44.49358,-89.55873000000001,America/Chicago,2017-05-23
Whitingham,VT,US,US7WG,7WG,Whitingham,4247N 07253W,42.78925,-72.8851,America/New_York,2017-05-23
Whitinsville,MA,US,USWXM,WXM,Whitinsville,,42.11121,-71.66618000000001,America/New_York,2017-05-23
Whitlash,MT,US,USWHL,WHL,Whitlash,4854N 11115W,48.90834,-111.25303000000001,America/Denver,2010-02-16
Whitley City,KY,US,USW2K,W2K,Whitley City,3643N 08428W,36.72341,-84.47049,America/New_York,2011-05-14
Whitlock,TN,US,USWJI,WJI,Whitlock,,36.37089,-88.35699,America/Chicago,2006-01-15
Whitman,MA,US,USWQA,WQA,Whitman,4205N 07056W,42.080659999999995,-70.9356,America/New_York,2017-05-23
Whitman,WV,US,USIAQ,IAQ,Whitman,3749N 08201W,37.81344,-82.02457,America/New_York,2010-02-19
Whitmire,SC,US,USIWM,IWM,Whitmire,3430N 08137W,34.50291,-81.61149,America/New_York,2017-03-09
Whitmore Lake,MI,US,USWMP,WMP,Whitmore Lake,4325N 07554W,46.3129,-89.27978,America/Menominee,2011-12-12
Whitner,KY,US,USWHK,WHK,Whitner,3811N 08541W,38.18868,-85.69163,America/Kentucky/Louisville,2006-01-15
Whitney,TX,US,USWT5,WT5,Whitney,3157N 09719W,31.95182,-97.3214,America/Chicago,2017-03-09
Whitsett,NC,US,USITE,ITE,Whitsett,3604N 07933W,36.07125,-79.56447,America/New_York,2017-05-23
Whitsett,TX,US,USWT6,WT6,Whitsett,2838N 09816W,28.63415,-98.27195,America/Chicago,2006-01-15
Whittemore,IA,US,USW4M,W4M,Whittemore,4303N 09425W,43.06469,-94.42303000000001,America/Chicago,2017-05-23
Whittemore,MI,US,USITM,ITM,Whittemore,4413N 08348W,44.23363,-83.80304,America/Detroit,2017-05-23
Whittier,AK,US,USWQF,WQF,Whittier,,60.7746,-148.68585,America/Anchorage,2018-06-04
Whittier,CA,US,USWHR,WHR,Whittier,,33.97918,-118.03284,America/Los_Angeles,2017-03-09
Whittier,NC,US,USVHT,VHT,Whittier,3526N 08321W,35.4351,-83.36015,America/New_York,2017-05-23
Whittington,IL,US,USWUG,WUG,Whittington,,38.089220000000005,-88.90284,America/Chicago,2017-05-23
Whitwell,TN,US,USW2L,W2L,Whitwell,3512N 08531W,35.20146,-85.51913,America/Chicago,2017-03-09
Wichita,KS,US,USICT,ICT,Wichita,,37.692240000000005,-97.33754,America/Chicago,2019-09-05
Wichita Falls,TX,US,USSPS,SPS,Wichita Falls,3354N 09829W,33.913709999999995,-98.49339,America/Chicago,2017-03-09
Wickenburg,AZ,US,USAPW,APW,Wickenburg,3358N 11244W,33.96864,-112.72962,America/Phoenix,2017-03-09
Wicker Park,IL,US,USWCP,WCP,Wicker Park,4154N 08740W,41.90753,-87.677,America/Chicago,2006-01-15
Wickett,TX,US,USIKC,IKC,Wickett,3134N 10300W,31.57013,-103.00099,America/Chicago,2017-03-09
Wickliffe,KY,US,USWKY,WKY,Wickliffe,,36.96478,-89.08923,America/Chicago,2017-03-09
Wickliffe,OH,US,USWIC,WIC,Wickliffe,4136N 08127W,41.60533,-81.45345,America/New_York,2017-05-23
Wicomico Church,VA,US,USWC4,WC4,Wicomico Church,3749N 07624W,37.8168,-76.35078,America/New_York,2006-01-15
Widen,AG,CH,CHWID,WID,Widen,4722N 00822E,47.36918,8.36351,Europe/Zurich,2013-04-02
Widener,AR,US,USIDR,IDR,Widener,3501N 09041W,35.02343,-90.68483,America/Chicago,2017-05-23
Widnau,SG,CH,CHWNU,WNU,Widnau,4725N 00938E,47.404709999999994,9.63916,Europe/Zurich,2017-07-26
Wiedlisbach,BE,CH,CHWBA,WBA,Wiedlisbach,4715N 00739E,47.251940000000005,7.6461,Europe/Zurich,2019-09-11
Wiesendangen,ZH,CH,CHWDG,WDG,Wiesendangen,4731N 00847E,47.52726,8.798060000000001,Europe/Zurich,2014-04-03
Wiggins,CO,US,USWGG,WGG,Wiggins,,40.230540000000005,-104.07273,America/Denver,2011-05-14
Wiggins,MS,US,USGGI,GGI,Wiggins,3051N 08908W,32.70208,-89.63674,America/Chicago,2010-02-16
Wigoltingen,TG,CH,CHWGT,WGT,Wigoltingen,4736N 00902E,47.5977,9.031410000000001,Europe/Zurich,2015-09-06
Wikon,LU,CH,CHWKO,WKO,Wikon,4716N 00758E,47.26339,7.9680100000000005,Europe/Zurich,2014-03-29
Wil,AG,CH,CHWQL,WQL,Wil,4734N 00809E,47.5606,8.152460000000001,Europe/Zurich,2013-03-01
Wil,SG,CH,CHWIL,WIL,Wil,4727N 00902E,47.46152,9.04552,Europe/Zurich,2014-04-04
Wila,ZH,CH,CHWLA,WLA,Wila,4725N 00850E,47.41928,8.845239999999999,Europe/Zurich,2013-03-28
Wilber,NE,US,USWI3,WI3,Wilber,4028N 09657W,40.48167,-96.96003,America/Chicago,2017-05-23
Wilbraham,MA,US,US5WR,5WR,Wilbraham,4207N 07225W,42.123709999999996,-72.43146999999999,America/New_York,2017-05-23
Wilburton,OK,US,USXNN,XNN,Wilburton,3455N 09518W,34.91871,-95.30914,America/Chicago,2017-03-09
Wilcox,PA,US,USYWI,YWI,Wilcox,4134N 07841W,41.57562,-78.68836,America/New_York,2017-05-23
Wilder,ID,US,USWIJ,WIJ,Wilder,,43.67655,-116.91181999999999,America/Boise,2017-03-09
Wilder,KY,US,USWII,WII,Wilder,,39.05645,-84.48689,America/New_York,2017-03-09
Wilder,VT,US,USVTD,VTD,Wilder,4340N 07219W,43.67285,-72.3087,America/New_York,2017-05-23
Wildersville,TN,US,US2WW,2WW,Wildersville,3546N 08821W,35.78145,-88.36032,America/Chicago,2006-01-15
Wilderswil,BE,CH,CHWWI,WWI,Wilderswil,4640N 00751E,46.66369,7.86175,Europe/Zurich,2013-02-28
Wildes Corner,RI,US,USXNT,XNT,Wildes Corner,,41.70593,-71.41783000000001,America/New_York,2017-05-23
Wildhaus,SG,CH,CHWHS,WHS,Wildhaus,4712N 00921E,47.20583,9.35402,Europe/Zurich,2015-09-06
Wildomar,CA,US,USIOM,IOM,Wildomar,3335N 11716W,33.59891,-117.28003999999999,America/Los_Angeles,2017-03-09
Wildwood,FL,US,USWWF,WWF,Wildwood,,28.86542,-82.04058,America/New_York,2017-03-09
Wildwood,MO,US,USWQD,WQD,Wildwood,4011N 09405W,38.58283,-90.6629,America/Chicago,2017-05-23
Wildwood,NJ,US,USWWD,WWD,Wildwood,,38.99178,-74.81489,America/New_York,2017-05-23
Wildwood,PA,US,USIOD,IOD,Wildwood,4035N 07958W,40.594229999999996,-79.97006,America/New_York,2017-05-23
Wiler,BE,CH,CHWLR,WLR,Wiler,4709N 00733E,47.15059,7.55657,Europe/Zurich,2013-02-28
Wilkes-Barre,PA,US,USWBE,WBE,Wilkes-Barre,4114N 07552W,41.245909999999995,-75.88131,America/New_York,2019-09-05
Wilkesboro,NC,US,USIKB,IKB,Wilkesboro,,36.145959999999995,-81.16064,America/New_York,2017-08-19
Wilkesville,OH,US,USWKV,WKV,Wilkesville,,39.07452,-82.32599,America/New_York,2017-05-23
Wilkins,SC,US,USWIK,WIK,Wilkins,3229N 08035W,32.48491,-80.60065999999999,America/New_York,2006-01-15
Wilkinsburg,PA,US,USW4K,W4K,Wilkinsburg,4026N 07952W,40.44174,-79.88199,America/New_York,2017-05-23
Wilkinsonville,MA,US,USWKM,WKM,Wilkinsonville,,42.1751,-71.72035,America/New_York,2017-05-23
Willacoochee,GA,US,USYWA,YWA,Willacoochee,3120N 08302W,31.340759999999996,-83.04598,America/New_York,2017-03-09
Willamette City,OR,US,USWIR,WIR,Willamette City,4344N 12229W,43.74623,-122.48477,America/Los_Angeles,2006-01-15
Willapa,WA,US,USWIH,WIH,Willapa,4640N 12339W,46.674820000000004,-123.66627,America/Los_Angeles,2011-05-14
Willard,MO,US,USIWL,IWL,Willard,3718N 09326W,37.30505,-93.42853000000001,America/Chicago,2017-05-23
Willard,NM,US,USZWJ,ZWJ,Willard,3436N 10602W,34.5959,-106.03363,America/Denver,2017-03-09
Willard,OH,US,USWLA,WLA,Willard,,41.05311,-82.72629,America/New_York,2017-05-23
Willard,UT,US,USR6T,R6T,Willard,4124N 11202W,41.40911,-112.03606,America/Denver,2017-03-09
Willcox,AZ,US,USICX,ICX,Willcox,3215N 10950W,32.25285,-109.83201000000001,America/Phoenix,2017-03-09
Willemstad,,CW,CWWIL,WIL,Willemstad,1206N 06855W,12.1084,-68.93354000000001,America/Curacao,2019-09-05
Williams,AZ,US,USIFM,IFM,Williams,3514N 11211W,35.24946,-112.191,America/Phoenix,2017-03-09
Williams,CA,US,USIIW,IIW,Williams,3909N 12209W,39.15461,-122.14941999999999,America/Los_Angeles,2017-03-09
Williams,MN,US,USIMS,IMS,Williams,4846N 09457W,48.76831,-94.95522,America/Chicago,2017-05-23
Williams,OR,US,USWL7,WL7,Williams,4213N 12316W,42.21873,-123.27394,America/Los_Angeles,2011-05-14
Williams,TX,US,USWIA,WIA,Williams,3017N 09507W,34.46118,-99.89426999999999,America/Chicago,2006-01-15
Williams Bay,WI,US,US3AY,3AY,Williams Bay,4234N 08832W,42.96583,-89.22845,America/Chicago,2006-01-15
Williamsburg,IA,US,USWUS,WUS,Williamsburg,4140N 09201W,41.661120000000004,-92.00907,America/Chicago,2017-05-23
Williamsburg,KY,US,USWBK,WBK,Williamsburg,,36.74342,-84.15966,America/New_York,2017-03-09
Williamsburg,MA,US,USIMU,IMU,Williamsburg,4223N 07244W,42.39314,-72.73009,America/New_York,2017-05-23
Williamsburg,MI,US,USQWZ,QWZ,Williamsburg,4446N 08524W,44.77361,-85.40396,America/Detroit,2017-05-23
Williamsburg,OH,US,USWUZ,WUZ,Williamsburg,,39.05423,-84.05299000000001,America/New_York,2017-05-23
Williamsburg,PA,US,USW54,W54,Williamsburg,4110N 07923W,40.81006,-79.5231,America/New_York,2017-05-23
Williamsburg,VA,US,USWLG,WLG,Williamsburg,,37.2707,-76.70746,America/New_York,2017-03-09
Williamson,GA,US,USWDL,WDL,Williamson,3310N 08421W,33.18234,-84.36159,America/New_York,2017-03-09
Williamson,NY,US,USWIS,WIS,Williamson,,43.22395,-77.18609000000001,America/New_York,2017-05-23
Williamsport,MD,US,USWFP,WFP,Williamsport,,39.60065,-77.82055,America/New_York,2017-03-09
Williamsport,PA,US,USIPT,IPT,Williamsport,,41.24119,-77.00108,America/New_York,2018-01-11
Williamston,MI,US,USIIM,IIM,Williamston,4241N 08417W,42.68892,-84.28302,America/Detroit,2017-05-23
Williamston,NC,US,USWQX,WQX,Williamston,,35.8546,-77.05551,America/New_York,2017-05-23
Williamston,SC,US,USWWL,WWL,Williamston,3437N 08228W,34.61845,-82.47791,America/New_York,2017-03-09
Williamstown,KY,US,USWS8,WS8,Williamstown,3838N 08433W,38.63812,-84.5605,America/New_York,2019-09-19
Williamstown,MA,US,USWMS,WMS,Williamstown,,42.71202,-73.20371999999999,America/New_York,2019-09-19
Williamstown,NJ,US,USWZJ,WZJ,Williamstown,,39.68623,-74.99517,America/New_York,2019-09-19
Williamstown,NY,US,USZJM,ZJM,Williamstown,4325N 07553W,43.42396,-75.88991,America/New_York,2017-05-23
Williamstown,PA,US,USWZP,WZP,Williamstown,,39.979240000000004,-80.04089,America/New_York,2017-05-23
Williamstown,VT,US,USXWW,XWW,Williamstown,4407N 07232W,44.12173,-72.54149,America/New_York,2017-05-23
Williamstown,WV,US,USYWS,YWS,Williamstown,3924N 08126W,39.40063,-81.44818000000001,America/New_York,2019-09-19
Williamsville,NY,US,USIIA,IIA,Williamsville,4257N 07844W,42.96395,-78.73781,America/New_York,2017-05-23
Willimantic,CT,US,USQWL,QWL,Willimantic,4142N 07212W,41.71065,-72.20813000000001,America/New_York,2017-05-23
Willingboro,NJ,US,USWLO,WLO,Willingboro,,40.02789,-74.86905,America/New_York,2017-05-23
Willington,SC,US,USZFU,ZFU,Willington,3358N 08228W,33.97207,-82.4668,America/New_York,2011-05-14
Willis,MI,US,USIIS,IIS,Willis,4209N 08333W,42.15837,-83.55799,America/Detroit,2017-05-23
Willis,TX,US,USWYX,WYX,Willis,,30.42493,-95.47994,America/Chicago,2017-03-09
Willisau,LU,CH,CHWSU,WSU,Willisau,4707N 00759E,47.121829999999996,7.99418,Europe/Zurich,2019-09-11
Willisburg,KY,US,USW8K,W8K,Willisburg,3748N 08507W,37.80979,-85.12635,America/New_York,2017-03-09
Williston,FL,US,USWIT,WIT,Williston,,29.38747,-82.44677,America/New_York,2017-03-09
Williston,ND,US,USISN,ISN,Williston,,48.14697,-103.61797,America/Chicago,2019-12-08
Williston,SC,US,USUZN,UZN,Williston,,33.40265,-81.42011,America/New_York,2017-03-09
Williston,TN,US,USWI4,WI4,Williston,3509N 08922W,35.15759,-89.36841,America/Chicago,2017-03-09
Williston,VT,US,USWIL,WIL,Williston,,44.43755,-73.06818,America/New_York,2017-05-23
Williston Park,NY,US,USW4L,W4L,Williston Park,4045N 07338W,40.75649,-73.64485,America/New_York,2017-05-23
Willisville,AR,US,USVVS,VVS,Willisville,3331N 09317W,33.51706,-93.29823,America/Chicago,2017-05-23
Willits,CA,US,USWZI,WZI,Willits,,39.40961,-123.35557,America/Los_Angeles,2017-03-09
Willmar,MN,US,USILL,ILL,Willmar,,45.12191,-95.04334,America/Chicago,2017-05-23
Willoughby,OH,US,USLNN,LNN,Willoughby,,41.63977,-81.4065,America/New_York,2017-09-15
Willow,AK,US,USWOW,WOW,Willow,,61.74722,-150.0375,America/Anchorage,2014-04-13
Willow,OK,US,USWXL,WXL,Willow,3503N 09930W,35.05144,-99.50953,America/Chicago,2017-03-09
Willow Creek,CA,US,USWVU,WVU,Willow Creek,4056N 12337W,38.77796,-119.91768,America/Los_Angeles,2006-01-15
Willow Creek,MT,US,USWK8,WK8,Willow Creek,4549N 11138W,44.65047,-112.65001000000001,America/Denver,2006-01-15
Willow Grove,PA,US,USNXX,NXX,Willow Grove,,40.025909999999996,-78.43641,America/New_York,2017-05-23
Willow Hill,PA,US,USIWW,IWW,Willow Hill,4006N 07747W,40.10814,-77.78833,America/New_York,2017-05-23
Willow Island,WV,US,USWWY,WWY,Willow Island,,39.35841,-81.30816999999999,America/New_York,2006-01-15
Willow Park,TX,US,USW26,W26,Willow Park,3245N 09739W,32.76263,-97.65058,America/Chicago,2017-03-09
Willow Run,MI,US,USWRU,WRU,Willow Run,4215N 08334W,44.445570000000004,-84.88976,America/Detroit,2006-01-15
Willow Springs,IL,US,USWZG,WZG,Willow Springs,,41.74087,-87.86033,America/Chicago,2017-05-23
Willow Springs,MO,US,USZWO,ZWO,Willow Springs,3659N 09158W,36.99228,-91.96987,America/Chicago,2017-05-23
Willow Street,PA,US,US5WS,5WS,Willow Street,3058N 07616W,39.97927,-76.27635,America/New_York,2017-05-23
Willow Wood,OH,US,USWIW,WIW,Willow Wood,,38.56119,-82.46793000000001,America/New_York,2017-05-23
Willowbrook,CA,US,USWVW,WVW,Willowbrook,,33.916959999999996,-118.25506999999999,America/Los_Angeles,2011-05-14
Willows,CA,US,USWLW,WLW,Willows,,39.52433,-122.19358999999999,America/Los_Angeles,2017-03-09
Wills Point,TX,US,USILS,ILS,Wills Point,3242N 09600W,32.7093,-96.0083,America/Chicago,2017-03-09
Willsboro,NY,US,USWSI,WSI,Willsboro,,44.35727,-73.39206999999999,America/New_York,2017-05-23
Wilmer,TX,US,USWXR,WXR,Wilmer,3235N 09641W,32.58902,-96.68526999999999,America/Chicago,2017-03-09
Wilmerding,PA,US,USIME,IME,Wilmerding,4023N 07948W,40.3909,-79.81005,America/New_York,2017-05-23
Wilmette,IL,US,USXTT,XTT,Wilmette,4204N 08743W,42.07225,-87.72284,America/Chicago,2017-05-23
Wilmington,CA,US,USWTN,WTN,Wilmington,3346N 11816W,33.78002,-118.26257,America/Los_Angeles,2018-04-18
Wilmington,DE,US,USILG,ILG,Wilmington,,39.74595,-75.54659000000001,America/New_York,2019-09-19
Wilmington,IL,US,USWQG,WQG,Wilmington,,41.307809999999996,-88.14672,America/Chicago,2019-09-19
Wilmington,MA,US,USWOM,WOM,Wilmington,,42.546479999999995,-71.17367,America/New_York,2017-05-23
Wilmington,NC,US,USILM,ILM,Wilmington,3413N 07756W,34.22573,-77.94471,America/New_York,2019-09-19
Wilmington,NY,US,USIZG,IZG,Wilmington,4423N 07349W,44.38838,-73.81541999999999,America/New_York,2017-05-23
Wilmington,OH,US,USILN,ILN,Wilmington,,39.44534,-83.82854,America/New_York,2019-09-19
Wilmington,VA,US,USIMG,IMG,Wilmington,3751N 07812W,37.849309999999996,-78.20139,America/New_York,2010-02-18
Wilmington,VT,US,USWMT,WMT,Wilmington,4252N 07252W,42.86841,-72.87149000000001,America/New_York,2019-09-19
Wilmore,KY,US,USW6M,W6M,Wilmore,3751N 08439W,37.86202,-84.66161,America/New_York,2017-03-09
Wilmot,NH,US,USZFS,ZFS,Wilmot,4327N 07154W,43.45174,-71.91369,America/New_York,2017-05-23
Wilmot,WI,US,USWT7,WT7,Wilmot,4231N 08811W,42.5128,-88.18203000000001,America/Chicago,2017-05-23
Wilson,AR,US,USWIQ,WIQ,Wilson,,35.56814,-90.04203000000001,America/Chicago,2017-05-23
Wilson,MI,US,USWZO,WZO,Wilson,4542N 08726W,45.70524,-87.43818,America/Menominee,2017-05-23
Wilson,NC,US,USWSO,WSO,Wilson,,35.594,-82.42651,America/New_York,2017-05-23
Wilson,NY,US,US8LS,8LS,Wilson,4318N 07849W,43.309779999999996,-78.82615,America/New_York,2017-05-23
Wilson,TX,US,USWQI,WQI,Wilson,3319N 10143W,31.931540000000002,-98.26698,America/Chicago,2006-01-15
Wilson,WI,US,USIOF,IOF,Wilson,4457N 09210W,44.82802,-91.02265,America/Chicago,2017-05-23
Wilson,WY,US,USW5L,W5L,Wilson,4330N 11052W,43.50076,-110.87521000000001,America/Denver,2011-05-14
Wilsonville,AL,US,USWV8,WV8,Wilsonville,3314N 08629W,33.23428,-86.48359,America/Chicago,2017-03-09
Wilsonville,IL,US,USWL9,WL9,Wilsonville,3904N 08951W,39.070879999999995,-89.85621,America/Chicago,2017-05-23
Wilsonville,OR,US,USWJX,WJX,Wilsonville,,45.29984,-122.77371000000001,America/Los_Angeles,2017-03-09
Wilton,CA,US,USUWO,UWO,Wilton,3824N 12116W,38.41186,-121.27216999999999,America/Los_Angeles,2011-05-14
Wilton,CT,US,USQCW,QCW,Wilton,,41.195370000000004,-73.4379,America/New_York,2017-05-23
Wilton,IA,US,USIOV,IOV,Wilton,4135N 09101W,41.58892,-91.01682,America/Chicago,2017-05-23
Wilton,ME,US,USWYT,WYT,Wilton,,44.59284,-70.22811999999999,America/New_York,2017-05-23
Wilton,NH,US,USWIO,WIO,Wilton,4250N 07144W,42.84342,-71.73507,America/New_York,2017-05-23
Wilton,NY,US,USWIM,WIM,Wilton,4310N 07344W,43.18007,-73.74429,America/New_York,2017-05-23
Wilton,WI,US,USWT8,WT8,Wilton,4348N 09031W,43.81358,-90.52790999999999,America/Chicago,2017-05-23
Wilton Manors,FL,US,USWM8,WM8,Wilton Manors,2609N 08008W,26.16036,-80.13893,America/New_York,2017-03-09
Wimauma,FL,US,USWIU,WIU,Wimauma,,27.712529999999997,-82.29898,America/New_York,2011-05-14
